ym,region,state,category,gender,total_order,canceled_order,canceled_ratio
2021-03,South,TN,"Kids & Baby",M,4,2,50.0000
2021-03,South,TN,"Men's Fashion",F,18,7,38.8889
2021-03,South,TN,"Men's Fashion",M,15,3,20.0000
2021-03,South,TN,"Mobiles & Tablets",F,26,9,34.6154
2021-03,South,TN,"Mobiles & Tablets",M,38,17,44.7368
2021-03,South,TN,Others,F,12,7,58.3333
2021-03,South,TN,Others,M,51,35,68.6275
2021-03,South,TN,Soghaat,M,1,0,0.0000
2021-03,South,TN,Superstore,F,3,1,33.3333
2021-03,South,TN,Superstore,M,2,1,50.0000
2021-03,South,TN,"Women's Fashion",F,5,4,80.0000
2021-03,South,TN,"Women's Fashion",M,4,1,25.0000
2021-03,South,TX,Appliances,F,59,29,49.1525
2021-03,South,TX,Appliances,M,78,47,60.2564
2021-03,South,TX,"Beauty & Grooming",F,15,5,33.3333
2021-03,South,TX,"Beauty & Grooming",M,14,7,50.0000
2021-03,South,TX,Computing,F,11,6,54.5455
2021-03,South,TX,Computing,M,9,1,11.1111
2021-03,South,TX,Entertainment,F,23,12,52.1739
2021-03,South,TX,Entertainment,M,88,36,40.9091
2021-03,South,TX,"Health & Sports",F,7,2,28.5714
2021-03,South,TX,"Health & Sports",M,15,6,40.0000
2021-03,South,TX,"Home & Living",F,16,8,50.0000
2021-03,South,TX,"Home & Living",M,19,8,42.1053
2021-03,South,TX,"Kids & Baby",F,7,5,71.4286
2021-03,South,TX,"Kids & Baby",M,9,2,22.2222
2021-03,South,TX,"Men's Fashion",F,65,20,30.7692
2021-03,South,TX,"Men's Fashion",M,67,26,38.8060
2021-03,South,TX,"Mobiles & Tablets",F,184,96,52.1739
2021-03,South,TX,"Mobiles & Tablets",M,180,104,57.7778
2021-03,South,TX,Others,F,109,67,61.4679
2021-03,South,TX,Others,M,98,71,72.4490
2021-03,South,TX,"School & Education",M,1,0,0.0000
2021-03,South,TX,Soghaat,F,5,1,20.0000
2021-03,South,TX,Soghaat,M,5,0,0.0000
2021-03,South,TX,Superstore,F,4,4,100.0000
2021-03,South,TX,Superstore,M,7,1,14.2857
2021-03,South,TX,"Women's Fashion",F,14,10,71.4286
2021-03,South,TX,"Women's Fashion",M,23,14,60.8696
2021-03,South,VA,Appliances,F,59,25,42.3729
2021-03,South,VA,Appliances,M,43,24,55.8140
2021-03,South,VA,"Beauty & Grooming",F,3,0,0.0000
2021-03,South,VA,"Beauty & Grooming",M,7,1,14.2857
2021-03,South,VA,Books,F,1,0,0.0000
2021-03,South,VA,Books,M,1,0,0.0000
2021-03,South,VA,Computing,F,5,2,40.0000
2021-03,South,VA,Computing,M,3,2,66.6667
2021-03,South,VA,Entertainment,F,41,12,29.2683
2021-03,South,VA,Entertainment,M,36,16,44.4444
2021-03,South,VA,"Health & Sports",F,9,5,55.5556
2021-03,South,VA,"Health & Sports",M,2,0,0.0000
2021-03,South,VA,"Home & Living",F,8,5,62.5000
2021-03,South,VA,"Home & Living",M,7,1,14.2857
2021-03,South,VA,"Kids & Baby",F,6,1,16.6667
2021-03,South,VA,"Kids & Baby",M,11,6,54.5455
2021-03,South,VA,"Men's Fashion",F,39,11,28.2051
2021-03,South,VA,"Men's Fashion",M,37,8,21.6216
2021-03,South,VA,"Mobiles & Tablets",F,77,50,64.9351
2021-03,South,VA,"Mobiles & Tablets",M,53,24,45.2830
2021-03,South,VA,Others,F,66,47,71.2121
2021-03,South,VA,Others,M,40,29,72.5000
2021-03,South,VA,"School & Education",F,1,0,0.0000
2021-03,South,VA,Soghaat,F,6,2,33.3333
2021-03,South,VA,Soghaat,M,2,1,50.0000
2021-03,South,VA,Superstore,F,9,4,44.4444
2021-03,South,VA,Superstore,M,12,0,0.0000
2021-03,South,VA,"Women's Fashion",F,8,1,12.5000
2021-03,South,VA,"Women's Fashion",M,9,4,44.4444
2021-03,South,WV,Appliances,F,12,3,25.0000
2021-03,South,WV,Appliances,M,25,18,72.0000
2021-03,South,WV,"Beauty & Grooming",F,6,2,33.3333
2021-03,South,WV,"Beauty & Grooming",M,7,2,28.5714
2021-03,South,WV,Books,M,1,0,0.0000
2021-03,South,WV,Computing,F,3,2,66.6667
2021-03,South,WV,Computing,M,2,1,50.0000
2021-03,South,WV,Entertainment,F,14,9,64.2857
2021-03,South,WV,Entertainment,M,32,8,25.0000
2021-03,South,WV,"Health & Sports",F,1,0,0.0000
2021-03,South,WV,"Health & Sports",M,3,1,33.3333
2021-03,South,WV,"Home & Living",F,2,1,50.0000
2021-03,South,WV,"Home & Living",M,1,0,0.0000
2021-03,South,WV,"Kids & Baby",F,3,0,0.0000
2021-03,South,WV,"Kids & Baby",M,3,1,33.3333
2021-03,South,WV,"Men's Fashion",F,20,4,20.0000
2021-03,South,WV,"Men's Fashion",M,16,4,25.0000
2021-03,South,WV,"Mobiles & Tablets",F,29,12,41.3793
2021-03,South,WV,"Mobiles & Tablets",M,53,23,43.3962
2021-03,South,WV,Others,F,51,39,76.4706
2021-03,South,WV,Others,M,52,35,67.3077
2021-03,South,WV,Soghaat,F,3,1,33.3333
2021-03,South,WV,Soghaat,M,2,0,0.0000
2021-03,South,WV,Superstore,F,3,1,33.3333
2021-03,South,WV,Superstore,M,1,0,0.0000
2021-03,South,WV,"Women's Fashion",F,18,9,50.0000
2021-03,South,WV,"Women's Fashion",M,8,4,50.0000
2021-03,West,AK,Appliances,F,1,0,0.0000
2021-03,West,AK,Appliances,M,22,12,54.5455
2021-03,West,AK,"Beauty & Grooming",F,2,0,0.0000
2021-03,West,AK,Computing,F,1,0,0.0000
2021-03,West,AK,Computing,M,3,1,33.3333
2021-03,West,AK,Entertainment,F,21,4,19.0476
2021-03,West,AK,Entertainment,M,18,9,50.0000
2021-03,West,AK,"Health & Sports",M,2,1,50.0000
2021-03,West,AK,"Kids & Baby",F,1,0,0.0000
2021-03,West,AK,"Men's Fashion",F,3,2,66.6667
2021-03,West,AK,"Men's Fashion",M,1,1,100.0000
2021-03,West,AK,"Mobiles & Tablets",F,16,10,62.5000
2021-03,West,AK,"Mobiles & Tablets",M,24,15,62.5000
2021-03,West,AK,Others,F,5,4,80.0000
2021-03,West,AK,Others,M,10,7,70.0000
2021-03,West,AK,Soghaat,F,1,0,0.0000
2021-03,West,AK,Soghaat,M,1,1,100.0000
2021-03,West,AK,Superstore,M,12,3,25.0000
2021-03,West,AK,"Women's Fashion",F,4,1,25.0000
2021-03,West,AK,"Women's Fashion",M,3,1,33.3333
2021-03,West,AZ,Appliances,F,13,4,30.7692
2021-03,West,AZ,Appliances,M,8,5,62.5000
2021-03,West,AZ,"Beauty & Grooming",F,2,0,0.0000
2021-03,West,AZ,"Beauty & Grooming",M,8,3,37.5000
2021-03,West,AZ,Books,F,1,0,0.0000
2021-03,West,AZ,Books,M,1,0,0.0000
2021-03,West,AZ,Computing,F,2,1,50.0000
2021-03,West,AZ,Computing,M,4,4,100.0000
2021-03,West,AZ,Entertainment,F,8,5,62.5000
2021-03,West,AZ,Entertainment,M,7,2,28.5714
2021-03,West,AZ,"Health & Sports",F,5,0,0.0000
2021-03,West,AZ,"Home & Living",F,4,0,0.0000
2021-03,West,AZ,"Home & Living",M,4,1,25.0000
2021-03,West,AZ,"Kids & Baby",F,3,2,66.6667
2021-03,West,AZ,"Kids & Baby",M,3,2,66.6667
2021-03,West,AZ,"Men's Fashion",F,16,6,37.5000
2021-03,West,AZ,"Men's Fashion",M,13,8,61.5385
2021-03,West,AZ,"Mobiles & Tablets",F,33,13,39.3939
2021-03,West,AZ,"Mobiles & Tablets",M,20,9,45.0000
2021-03,West,AZ,Others,F,12,10,83.3333
2021-03,West,AZ,Others,M,15,10,66.6667
2021-03,West,AZ,"School & Education",M,1,1,100.0000
2021-03,West,AZ,Soghaat,F,4,2,50.0000
2021-03,West,AZ,Soghaat,M,1,0,0.0000
2021-03,West,AZ,Superstore,F,2,0,0.0000
2021-03,West,AZ,Superstore,M,5,1,20.0000
2021-03,West,AZ,"Women's Fashion",F,5,3,60.0000
2021-03,West,AZ,"Women's Fashion",M,8,6,75.0000
2021-03,West,CA,Appliances,F,74,36,48.6486
2021-03,West,CA,Appliances,M,91,27,29.6703
2021-03,West,CA,"Beauty & Grooming",F,10,5,50.0000
2021-03,West,CA,"Beauty & Grooming",M,23,8,34.7826
2021-03,West,CA,Books,M,2,1,50.0000
2021-03,West,CA,Computing,F,13,6,46.1538
2021-03,West,CA,Computing,M,18,10,55.5556
2021-03,West,CA,Entertainment,F,100,36,36.0000
2021-03,West,CA,Entertainment,M,74,30,40.5405
2021-03,West,CA,"Health & Sports",F,4,2,50.0000
2021-03,West,CA,"Health & Sports",M,7,3,42.8571
2021-03,West,CA,"Home & Living",F,14,8,57.1429
2021-03,West,CA,"Home & Living",M,19,7,36.8421
2021-03,West,CA,"Kids & Baby",F,14,5,35.7143
2021-03,West,CA,"Kids & Baby",M,19,9,47.3684
2021-03,West,CA,"Men's Fashion",F,55,16,29.0909
2021-03,West,CA,"Men's Fashion",M,61,10,16.3934
2021-03,West,CA,"Mobiles & Tablets",F,218,89,40.8257
2021-03,West,CA,"Mobiles & Tablets",M,133,41,30.8271
2021-03,West,CA,Others,F,111,70,63.0631
2021-03,West,CA,Others,M,64,33,51.5625
2021-03,West,CA,"School & Education",M,2,2,100.0000
2021-03,West,CA,Soghaat,F,3,1,33.3333
2021-03,West,CA,Soghaat,M,5,1,20.0000
2021-03,West,CA,Superstore,F,15,5,33.3333
2021-03,West,CA,Superstore,M,10,7,70.0000
2021-03,West,CA,"Women's Fashion",F,32,14,43.7500
2021-03,West,CA,"Women's Fashion",M,29,19,65.5172
2021-03,West,CO,Appliances,F,18,11,61.1111
2021-03,West,CO,Appliances,M,19,6,31.5789
2021-03,West,CO,"Beauty & Grooming",F,9,6,66.6667
2021-03,West,CO,"Beauty & Grooming",M,12,6,50.0000
2021-03,West,CO,Books,M,1,0,0.0000
2021-03,West,CO,Computing,F,3,1,33.3333
2021-03,West,CO,Entertainment,F,5,3,60.0000
2021-03,West,CO,Entertainment,M,6,4,66.6667
2021-03,West,CO,"Health & Sports",F,3,1,33.3333
2021-03,West,CO,"Health & Sports",M,2,0,0.0000
2021-03,West,CO,"Home & Living",F,8,4,50.0000
2021-03,West,CO,"Home & Living",M,5,4,80.0000
2021-03,West,CO,"Kids & Baby",F,1,0,0.0000
2021-03,West,CO,"Kids & Baby",M,4,3,75.0000
2021-03,West,CO,"Men's Fashion",F,22,6,27.2727
2021-03,West,CO,"Men's Fashion",M,20,6,30.0000
2021-03,West,CO,"Mobiles & Tablets",F,61,26,42.6230
2021-03,West,CO,"Mobiles & Tablets",M,38,25,65.7895
2021-03,West,CO,Others,F,14,8,57.1429
2021-03,West,CO,Others,M,29,18,62.0690
2021-03,West,CO,Soghaat,M,2,0,0.0000
2021-03,West,CO,Superstore,F,4,2,50.0000
2021-03,West,CO,Superstore,M,2,2,100.0000
2021-03,West,CO,"Women's Fashion",F,14,7,50.0000
2021-03,West,CO,"Women's Fashion",M,12,4,33.3333
2021-03,West,HI,"Beauty & Grooming",F,1,0,0.0000
2021-03,West,HI,Entertainment,F,4,4,100.0000
2021-03,West,HI,"Men's Fashion",F,2,0,0.0000
2021-03,West,HI,"Men's Fashion",M,1,0,0.0000
2021-03,West,HI,"Mobiles & Tablets",F,3,1,33.3333
2021-03,West,HI,"Mobiles & Tablets",M,5,2,40.0000
2021-03,West,HI,Others,F,2,0,0.0000
2021-03,West,HI,Others,M,4,0,0.0000
2021-03,West,HI,"Women's Fashion",F,2,0,0.0000
2021-03,West,ID,Appliances,F,5,1,20.0000
2021-03,West,ID,Appliances,M,8,5,62.5000
2021-03,West,ID,"Beauty & Grooming",M,2,1,50.0000
2021-03,West,ID,Computing,F,1,0,0.0000
2021-03,West,ID,Entertainment,F,5,4,80.0000
2021-03,West,ID,Entertainment,M,20,12,60.0000
2021-03,West,ID,"Kids & Baby",F,1,0,0.0000
2021-03,West,ID,"Kids & Baby",M,1,0,0.0000
2021-03,West,ID,"Men's Fashion",F,8,3,37.5000
2021-03,West,ID,"Men's Fashion",M,8,3,37.5000
2021-03,West,ID,"Mobiles & Tablets",F,24,15,62.5000
2021-03,West,ID,"Mobiles & Tablets",M,26,14,53.8462
2021-03,West,ID,Others,F,8,3,37.5000
2021-03,West,ID,Others,M,19,18,94.7368
2021-03,West,ID,"School & Education",F,2,2,100.0000
2021-03,West,ID,Superstore,F,1,0,0.0000
2021-03,West,ID,"Women's Fashion",F,6,3,50.0000
2021-03,West,ID,"Women's Fashion",M,1,1,100.0000
2021-03,West,MT,Appliances,F,8,1,12.5000
2021-03,West,MT,Appliances,M,13,5,38.4615
2021-03,West,MT,"Beauty & Grooming",F,11,3,27.2727
2021-03,West,MT,"Beauty & Grooming",M,2,1,50.0000
2021-03,West,MT,Computing,M,2,1,50.0000
2021-03,West,MT,Entertainment,F,18,7,38.8889
2021-03,West,MT,Entertainment,M,8,0,0.0000
2021-03,West,MT,"Health & Sports",F,3,2,66.6667
2021-03,West,MT,"Health & Sports",M,2,0,0.0000
2021-03,West,MT,"Home & Living",F,6,3,50.0000
2021-03,West,MT,"Home & Living",M,4,0,0.0000
2021-03,West,MT,"Kids & Baby",F,7,0,0.0000
2021-03,West,MT,"Men's Fashion",F,4,1,25.0000
2021-03,West,MT,"Men's Fashion",M,8,3,37.5000
2021-03,West,MT,"Mobiles & Tablets",F,10,5,50.0000
2021-03,West,MT,"Mobiles & Tablets",M,27,14,51.8519
2021-03,West,MT,Others,F,12,7,58.3333
2021-03,West,MT,Others,M,19,8,42.1053
2021-03,West,MT,"School & Education",F,1,0,0.0000
2021-03,West,MT,Superstore,F,5,3,60.0000
2021-03,West,MT,Superstore,M,1,1,100.0000
2021-03,West,MT,"Women's Fashion",F,3,1,33.3333
2021-03,West,MT,"Women's Fashion",M,8,4,50.0000
2021-03,West,NM,Appliances,F,7,3,42.8571
2021-03,West,NM,Appliances,M,9,0,0.0000
2021-03,West,NM,"Beauty & Grooming",F,3,0,0.0000
2021-03,West,NM,"Beauty & Grooming",M,3,0,0.0000
2021-03,West,NM,Computing,F,3,0,0.0000
2021-03,West,NM,Entertainment,F,2,0,0.0000
2021-03,West,NM,Entertainment,M,22,6,27.2727
2021-03,West,NM,"Health & Sports",F,2,0,0.0000
2021-03,West,NM,"Home & Living",F,6,3,50.0000
2021-03,West,NM,"Home & Living",M,4,0,0.0000
2021-03,West,NM,"Kids & Baby",F,3,3,100.0000
2021-03,West,NM,"Men's Fashion",F,11,2,18.1818
2021-03,West,NM,"Men's Fashion",M,12,5,41.6667
2021-03,West,NM,"Mobiles & Tablets",F,15,5,33.3333
2021-03,West,NM,"Mobiles & Tablets",M,23,9,39.1304
2021-03,West,NM,Others,F,21,17,80.9524
2021-03,West,NM,Others,M,9,7,77.7778
2021-03,West,NM,Superstore,F,4,2,50.0000
2021-03,West,NM,Superstore,M,1,1,100.0000
2021-03,West,NM,"Women's Fashion",F,1,1,100.0000
2021-03,West,NM,"Women's Fashion",M,5,2,40.0000
2021-03,West,NV,Appliances,F,2,0,0.0000
2021-03,West,NV,Appliances,M,8,1,12.5000
2021-03,West,NV,"Beauty & Grooming",F,1,0,0.0000
2021-03,West,NV,Computing,F,7,4,57.1429
2021-03,West,NV,Entertainment,F,4,3,75.0000
2021-03,West,NV,Entertainment,M,2,2,100.0000
2021-03,West,NV,"Health & Sports",F,1,0,0.0000
2021-03,West,NV,"Health & Sports",M,2,0,0.0000
2021-03,West,NV,"Home & Living",M,1,0,0.0000
2021-03,West,NV,"Kids & Baby",F,1,0,0.0000
2021-03,West,NV,"Kids & Baby",M,1,0,0.0000
2021-03,West,NV,"Men's Fashion",F,8,0,0.0000
2021-03,West,NV,"Men's Fashion",M,5,1,20.0000
2021-03,West,NV,"Mobiles & Tablets",F,18,8,44.4444
2021-03,West,NV,"Mobiles & Tablets",M,9,4,44.4444
2021-03,West,NV,Others,F,10,6,60.0000
2021-03,West,NV,Others,M,4,4,100.0000
2021-03,West,NV,Superstore,F,6,0,0.0000
2021-03,West,NV,"Women's Fashion",M,4,2,50.0000
2021-03,West,OR,Appliances,F,19,6,31.5789
2021-03,West,OR,Appliances,M,17,8,47.0588
2021-03,West,OR,"Beauty & Grooming",F,5,2,40.0000
2021-03,West,OR,"Beauty & Grooming",M,7,3,42.8571
2021-03,West,OR,Books,M,1,1,100.0000
2021-03,West,OR,Computing,F,4,3,75.0000
2021-03,West,OR,Computing,M,4,1,25.0000
2021-03,West,OR,Entertainment,F,8,5,62.5000
2021-03,West,OR,Entertainment,M,17,8,47.0588
2021-03,West,OR,"Health & Sports",F,5,3,60.0000
2021-03,West,OR,"Home & Living",F,5,2,40.0000
2021-03,West,OR,"Home & Living",M,1,0,0.0000
2021-03,West,OR,"Kids & Baby",F,4,4,100.0000
2021-03,West,OR,"Kids & Baby",M,2,1,50.0000
2021-03,West,OR,"Men's Fashion",F,12,3,25.0000
2021-03,West,OR,"Men's Fashion",M,11,5,45.4545
2021-03,West,OR,"Mobiles & Tablets",F,23,9,39.1304
2021-03,West,OR,"Mobiles & Tablets",M,7,3,42.8571
2021-03,West,OR,Others,F,15,5,33.3333
2021-03,West,OR,Others,M,15,13,86.6667
2021-03,West,OR,Soghaat,F,2,1,50.0000
2021-03,West,OR,Superstore,F,2,1,50.0000
2021-03,West,OR,Superstore,M,3,0,0.0000
2021-03,West,OR,"Women's Fashion",F,5,3,60.0000
2021-03,West,OR,"Women's Fashion",M,3,0,0.0000
2021-03,West,UT,Appliances,F,7,3,42.8571
2021-03,West,UT,Appliances,M,11,5,45.4545
2021-03,West,UT,"Beauty & Grooming",F,5,5,100.0000
2021-03,West,UT,"Beauty & Grooming",M,2,0,0.0000
2021-03,West,UT,Books,F,1,0,0.0000
2021-03,West,UT,Computing,F,4,2,50.0000
2021-03,West,UT,Entertainment,F,29,7,24.1379
2021-03,West,UT,Entertainment,M,21,10,47.6190
2021-03,West,UT,"Home & Living",F,5,3,60.0000
2021-03,West,UT,"Home & Living",M,1,1,100.0000
2021-03,West,UT,"Kids & Baby",M,3,1,33.3333
2021-03,West,UT,"Men's Fashion",F,14,4,28.5714
2021-03,West,UT,"Men's Fashion",M,9,1,11.1111
2021-03,West,UT,"Mobiles & Tablets",F,17,14,82.3529
2021-03,West,UT,"Mobiles & Tablets",M,22,11,50.0000
2021-03,West,UT,Others,F,15,8,53.3333
2021-03,West,UT,Others,M,18,13,72.2222
2021-03,West,UT,"School & Education",M,2,1,50.0000
2021-03,West,UT,Superstore,F,1,0,0.0000
2021-03,West,UT,Superstore,M,1,0,0.0000
2021-03,West,UT,"Women's Fashion",M,2,1,50.0000
2021-03,West,WA,Appliances,F,13,2,15.3846
2021-03,West,WA,Appliances,M,12,3,25.0000
2021-03,West,WA,"Beauty & Grooming",F,3,0,0.0000
2021-03,West,WA,"Beauty & Grooming",M,1,0,0.0000
2021-03,West,WA,Computing,M,3,1,33.3333
2021-03,West,WA,Entertainment,F,13,4,30.7692
2021-03,West,WA,Entertainment,M,7,1,14.2857
2021-03,West,WA,"Health & Sports",M,3,0,0.0000
2021-03,West,WA,"Home & Living",F,3,0,0.0000
2021-03,West,WA,"Kids & Baby",F,4,1,25.0000
2021-03,West,WA,"Kids & Baby",M,3,0,0.0000
2021-03,West,WA,"Men's Fashion",F,12,4,33.3333
2021-03,West,WA,"Men's Fashion",M,13,1,7.6923
2021-03,West,WA,"Mobiles & Tablets",F,23,11,47.8261
2021-03,West,WA,"Mobiles & Tablets",M,35,17,48.5714
2021-03,West,WA,Others,F,16,7,43.7500
2021-03,West,WA,Others,M,37,29,78.3784
2021-03,West,WA,Soghaat,F,3,1,33.3333
2021-03,West,WA,Superstore,F,3,1,33.3333
2021-03,West,WA,Superstore,M,2,0,0.0000
2021-03,West,WA,"Women's Fashion",F,5,3,60.0000
2021-03,West,WA,"Women's Fashion",M,4,2,50.0000
2021-03,West,WY,Appliances,F,4,4,100.0000
2021-03,West,WY,Appliances,M,4,2,50.0000
2021-03,West,WY,"Beauty & Grooming",F,3,3,100.0000
2021-03,West,WY,"Beauty & Grooming",M,2,0,0.0000
2021-03,West,WY,Computing,F,1,1,100.0000
2021-03,West,WY,Entertainment,F,10,7,70.0000
2021-03,West,WY,Entertainment,M,4,3,75.0000
2021-03,West,WY,"Health & Sports",F,3,2,66.6667
2021-03,West,WY,"Home & Living",F,2,2,100.0000
2021-03,West,WY,"Kids & Baby",M,1,0,0.0000
2021-03,West,WY,"Men's Fashion",F,7,1,14.2857
2021-03,West,WY,"Men's Fashion",M,4,1,25.0000
2021-03,West,WY,"Mobiles & Tablets",F,8,5,62.5000
2021-03,West,WY,"Mobiles & Tablets",M,5,3,60.0000
2021-03,West,WY,Others,F,19,11,57.8947
2021-03,West,WY,Others,M,3,2,66.6667
2021-03,West,WY,"School & Education",M,1,0,0.0000
2021-03,West,WY,Soghaat,M,3,1,33.3333
2021-03,West,WY,"Women's Fashion",F,1,1,100.0000
2021-03,West,WY,"Women's Fashion",M,7,7,100.0000
2021-04,Midwest,IA,Appliances,F,39,20,51.2821
2021-04,Midwest,IA,Appliances,M,21,8,38.0952
2021-04,Midwest,IA,"Beauty & Grooming",F,11,4,36.3636
2021-04,Midwest,IA,"Beauty & Grooming",M,3,0,0.0000
2021-04,Midwest,IA,Books,F,1,1,100.0000
2021-04,Midwest,IA,Computing,F,28,12,42.8571
2021-04,Midwest,IA,Computing,M,16,10,62.5000
2021-04,Midwest,IA,Entertainment,F,30,16,53.3333
2021-04,Midwest,IA,Entertainment,M,44,22,50.0000
2021-04,Midwest,IA,"Health & Sports",F,8,0,0.0000
2021-04,Midwest,IA,"Health & Sports",M,3,1,33.3333
2021-04,Midwest,IA,"Home & Living",F,4,1,25.0000
2021-04,Midwest,IA,"Home & Living",M,3,1,33.3333
2021-04,Midwest,IA,"Kids & Baby",F,3,2,66.6667
2021-04,Midwest,IA,"Kids & Baby",M,6,5,83.3333
2021-04,Midwest,IA,"Men's Fashion",F,30,6,20.0000
2021-04,Midwest,IA,"Men's Fashion",M,25,8,32.0000
2021-04,Midwest,IA,"Mobiles & Tablets",F,111,54,48.6486
2021-04,Midwest,IA,"Mobiles & Tablets",M,50,17,34.0000
2021-04,Midwest,IA,Others,F,133,133,100.0000
2021-04,Midwest,IA,Others,M,144,142,98.6111
2021-04,Midwest,IA,"School & Education",M,1,1,100.0000
2021-04,Midwest,IA,Soghaat,F,7,4,57.1429
2021-04,Midwest,IA,Soghaat,M,3,2,66.6667
2021-04,Midwest,IA,Superstore,F,11,6,54.5455
2021-04,Midwest,IA,Superstore,M,4,2,50.0000
2021-04,Midwest,IA,"Women's Fashion",F,18,6,33.3333
2021-04,Midwest,IA,"Women's Fashion",M,16,7,43.7500
2021-04,Midwest,IL,Appliances,F,42,22,52.3810
2021-04,Midwest,IL,Appliances,M,48,21,43.7500
2021-04,Midwest,IL,"Beauty & Grooming",F,6,2,33.3333
2021-04,Midwest,IL,"Beauty & Grooming",M,11,3,27.2727
2021-04,Midwest,IL,Books,F,1,0,0.0000
2021-04,Midwest,IL,Computing,F,5,3,60.0000
2021-04,Midwest,IL,Computing,M,31,26,83.8710
2021-04,Midwest,IL,Entertainment,F,68,42,61.7647
2021-04,Midwest,IL,Entertainment,M,37,16,43.2432
2021-04,Midwest,IL,"Health & Sports",F,4,0,0.0000
2021-04,Midwest,IL,"Health & Sports",M,90,0,0.0000
2021-04,Midwest,IL,"Home & Living",F,4,1,25.0000
2021-04,Midwest,IL,"Home & Living",M,5,1,20.0000
2021-04,Midwest,IL,"Kids & Baby",F,2,2,100.0000
2021-04,Midwest,IL,"Men's Fashion",F,40,19,47.5000
2021-04,Midwest,IL,"Men's Fashion",M,54,7,12.9630
2021-04,Midwest,IL,"Mobiles & Tablets",F,111,68,61.2613
2021-04,Midwest,IL,"Mobiles & Tablets",M,109,37,33.9450
2021-04,Midwest,IL,Others,F,217,212,97.6959
2021-04,Midwest,IL,Others,M,234,228,97.4359
2021-04,Midwest,IL,"School & Education",F,5,4,80.0000
2021-04,Midwest,IL,"School & Education",M,1,0,0.0000
2021-04,Midwest,IL,Soghaat,F,1,1,100.0000
2021-04,Midwest,IL,Soghaat,M,1,0,0.0000
2021-04,Midwest,IL,Superstore,F,13,4,30.7692
2021-04,Midwest,IL,Superstore,M,12,4,33.3333
2021-04,Midwest,IL,"Women's Fashion",F,23,9,39.1304
2021-04,Midwest,IL,"Women's Fashion",M,9,4,44.4444
2021-04,Midwest,IN,Appliances,F,76,34,44.7368
2021-04,Midwest,IN,Appliances,M,28,13,46.4286
2021-04,Midwest,IN,"Beauty & Grooming",F,5,3,60.0000
2021-04,Midwest,IN,"Beauty & Grooming",M,4,2,50.0000
2021-04,Midwest,IN,Computing,F,17,11,64.7059
2021-04,Midwest,IN,Computing,M,2,1,50.0000
2021-04,Midwest,IN,Entertainment,F,37,19,51.3514
2021-04,Midwest,IN,Entertainment,M,13,11,84.6154
2021-04,Midwest,IN,"Health & Sports",F,3,0,0.0000
2021-04,Midwest,IN,"Health & Sports",M,1,0,0.0000
2021-04,Midwest,IN,"Home & Living",F,7,3,42.8571
2021-04,Midwest,IN,"Home & Living",M,8,4,50.0000
2021-04,Midwest,IN,"Kids & Baby",F,3,2,66.6667
2021-04,Midwest,IN,"Men's Fashion",F,26,7,26.9231
2021-04,Midwest,IN,"Men's Fashion",M,25,8,32.0000
2021-04,Midwest,IN,"Mobiles & Tablets",F,43,27,62.7907
2021-04,Midwest,IN,"Mobiles & Tablets",M,90,57,63.3333
2021-04,Midwest,IN,Others,F,165,163,98.7879
2021-04,Midwest,IN,Others,M,194,189,97.4227
2021-04,Midwest,IN,"School & Education",M,1,1,100.0000
2021-04,Midwest,IN,Superstore,F,1,1,100.0000
2021-04,Midwest,IN,Superstore,M,10,6,60.0000
2021-04,Midwest,IN,"Women's Fashion",F,4,1,25.0000
2021-04,Midwest,IN,"Women's Fashion",M,15,4,26.6667
2021-04,Midwest,KS,Appliances,F,19,5,26.3158
2021-04,Midwest,KS,Appliances,M,32,13,40.6250
2021-04,Midwest,KS,"Beauty & Grooming",M,10,5,50.0000
2021-04,Midwest,KS,Books,M,2,0,0.0000
2021-04,Midwest,KS,Computing,F,9,6,66.6667
2021-04,Midwest,KS,Computing,M,11,4,36.3636
2021-04,Midwest,KS,Entertainment,F,21,12,57.1429
2021-04,Midwest,KS,Entertainment,M,29,14,48.2759
2021-04,Midwest,KS,"Health & Sports",F,2,2,100.0000
2021-04,Midwest,KS,"Health & Sports",M,4,2,50.0000
2021-04,Midwest,KS,"Home & Living",F,6,2,33.3333
2021-04,Midwest,KS,"Home & Living",M,3,0,0.0000
2021-04,Midwest,KS,"Kids & Baby",F,4,3,75.0000
2021-04,Midwest,KS,"Kids & Baby",M,1,1,100.0000
2021-04,Midwest,KS,"Men's Fashion",F,18,9,50.0000
2021-04,Midwest,KS,"Men's Fashion",M,14,1,7.1429
2021-04,Midwest,KS,"Mobiles & Tablets",F,61,22,36.0656
2021-04,Midwest,KS,"Mobiles & Tablets",M,41,18,43.9024
2021-04,Midwest,KS,Others,F,131,129,98.4733
2021-04,Midwest,KS,Others,M,123,122,99.1870
2021-04,Midwest,KS,"School & Education",M,1,1,100.0000
2021-04,Midwest,KS,Soghaat,M,2,1,50.0000
2021-04,Midwest,KS,Superstore,F,2,2,100.0000
2021-04,Midwest,KS,Superstore,M,12,1,8.3333
2021-04,Midwest,KS,"Women's Fashion",F,13,6,46.1538
2021-04,Midwest,KS,"Women's Fashion",M,8,3,37.5000
2021-04,Midwest,MI,Appliances,F,32,18,56.2500
2021-04,Midwest,MI,Appliances,M,47,29,61.7021
2021-04,Midwest,MI,"Beauty & Grooming",F,11,2,18.1818
