ym,region,state,gender,category,order_cnt
2021-03,West,OR,M,Appliances,8
2021-03,West,OR,M,"Beauty & Grooming",3
2021-03,West,OR,M,Books,1
2021-03,West,OR,M,Computing,1
2021-03,West,OR,M,Entertainment,8
2021-03,West,OR,M,"Kids & Baby",1
2021-03,West,OR,M,"Men's Fashion",5
2021-03,West,OR,M,"Mobiles & Tablets",3
2021-03,West,OR,M,Others,13
2021-03,West,UT,F,Appliances,3
2021-03,West,UT,F,"Beauty & Grooming",5
2021-03,West,UT,F,Computing,2
2021-03,West,UT,F,Entertainment,7
2021-03,West,UT,F,"Home & Living",3
2021-03,West,UT,F,"Men's Fashion",4
2021-03,West,UT,F,"Mobiles & Tablets",14
2021-03,West,UT,F,Others,8
2021-03,West,UT,M,Appliances,5
2021-03,West,UT,M,Entertainment,10
2021-03,West,UT,M,"Home & Living",1
2021-03,West,UT,M,"Kids & Baby",1
2021-03,West,UT,M,"Men's Fashion",1
2021-03,West,UT,M,"Mobiles & Tablets",11
2021-03,West,UT,M,Others,13
2021-03,West,UT,M,"School & Education",1
2021-03,West,UT,M,"Women's Fashion",1
2021-03,West,WA,F,Appliances,2
2021-03,West,WA,F,Entertainment,4
2021-03,West,WA,F,"Kids & Baby",1
2021-03,West,WA,F,"Men's Fashion",4
2021-03,West,WA,F,"Mobiles & Tablets",11
2021-03,West,WA,F,Others,7
2021-03,West,WA,F,Soghaat,1
2021-03,West,WA,F,Superstore,1
2021-03,West,WA,F,"Women's Fashion",3
2021-03,West,WA,M,Appliances,3
2021-03,West,WA,M,Computing,1
2021-03,West,WA,M,Entertainment,1
2021-03,West,WA,M,"Men's Fashion",1
2021-03,West,WA,M,"Mobiles & Tablets",17
2021-03,West,WA,M,Others,29
2021-03,West,WA,M,"Women's Fashion",2
2021-03,West,WY,F,Appliances,4
2021-03,West,WY,F,"Beauty & Grooming",3
2021-03,West,WY,F,Computing,1
2021-03,West,WY,F,Entertainment,7
2021-03,West,WY,F,"Health & Sports",2
2021-03,West,WY,F,"Home & Living",2
2021-03,West,WY,F,"Men's Fashion",1
2021-03,West,WY,F,"Mobiles & Tablets",5
2021-03,West,WY,F,Others,11
2021-03,West,WY,F,"Women's Fashion",1
2021-03,West,WY,M,Appliances,2
2021-03,West,WY,M,Entertainment,3
2021-03,West,WY,M,"Men's Fashion",1
2021-03,West,WY,M,"Mobiles & Tablets",3
2021-03,West,WY,M,Others,2
2021-03,West,WY,M,Soghaat,1
2021-03,West,WY,M,"Women's Fashion",7
2021-04,Midwest,IA,F,Appliances,20
2021-04,Midwest,IA,F,"Beauty & Grooming",4
2021-04,Midwest,IA,F,Books,1
2021-04,Midwest,IA,F,Computing,12
2021-04,Midwest,IA,F,Entertainment,16
2021-04,Midwest,IA,F,"Home & Living",1
2021-04,Midwest,IA,F,"Kids & Baby",2
2021-04,Midwest,IA,F,"Men's Fashion",6
2021-04,Midwest,IA,F,"Mobiles & Tablets",54
2021-04,Midwest,IA,F,Others,133
2021-04,Midwest,IA,F,Soghaat,4
2021-04,Midwest,IA,F,Superstore,6
2021-04,Midwest,IA,F,"Women's Fashion",6
2021-04,Midwest,IA,M,Appliances,8
2021-04,Midwest,IA,M,Computing,10
2021-04,Midwest,IA,M,Entertainment,22
2021-04,Midwest,IA,M,"Health & Sports",1
2021-04,Midwest,IA,M,"Home & Living",1
2021-04,Midwest,IA,M,"Kids & Baby",5
2021-04,Midwest,IA,M,"Men's Fashion",8
2021-04,Midwest,IA,M,"Mobiles & Tablets",17
2021-04,Midwest,IA,M,Others,142
2021-04,Midwest,IA,M,"School & Education",1
2021-04,Midwest,IA,M,Soghaat,2
2021-04,Midwest,IA,M,Superstore,2
2021-04,Midwest,IA,M,"Women's Fashion",7
2021-04,Midwest,IL,F,Appliances,22
2021-04,Midwest,IL,F,"Beauty & Grooming",2
2021-04,Midwest,IL,F,Computing,3
2021-04,Midwest,IL,F,Entertainment,42
2021-04,Midwest,IL,F,"Home & Living",1
2021-04,Midwest,IL,F,"Kids & Baby",2
2021-04,Midwest,IL,F,"Men's Fashion",19
2021-04,Midwest,IL,F,"Mobiles & Tablets",68
2021-04,Midwest,IL,F,Others,212
2021-04,Midwest,IL,F,"School & Education",4
2021-04,Midwest,IL,F,Soghaat,1
2021-04,Midwest,IL,F,Superstore,4
2021-04,Midwest,IL,F,"Women's Fashion",9
2021-04,Midwest,IL,M,Appliances,21
2021-04,Midwest,IL,M,"Beauty & Grooming",3
2021-04,Midwest,IL,M,Computing,26
2021-04,Midwest,IL,M,Entertainment,16
2021-04,Midwest,IL,M,"Home & Living",1
2021-04,Midwest,IL,M,"Men's Fashion",7
2021-04,Midwest,IL,M,"Mobiles & Tablets",37
2021-04,Midwest,IL,M,Others,228
2021-04,Midwest,IL,M,Superstore,4
2021-04,Midwest,IL,M,"Women's Fashion",4
2021-04,Midwest,IN,F,Appliances,34
2021-04,Midwest,IN,F,"Beauty & Grooming",3
2021-04,Midwest,IN,F,Computing,11
2021-04,Midwest,IN,F,Entertainment,19
2021-04,Midwest,IN,F,"Home & Living",3
2021-04,Midwest,IN,F,"Kids & Baby",2
2021-04,Midwest,IN,F,"Men's Fashion",7
2021-04,Midwest,IN,F,"Mobiles & Tablets",27
2021-04,Midwest,IN,F,Others,163
2021-04,Midwest,IN,F,Superstore,1
2021-04,Midwest,IN,F,"Women's Fashion",1
2021-04,Midwest,IN,M,Appliances,13
2021-04,Midwest,IN,M,"Beauty & Grooming",2
2021-04,Midwest,IN,M,Computing,1
2021-04,Midwest,IN,M,Entertainment,11
2021-04,Midwest,IN,M,"Home & Living",4
2021-04,Midwest,IN,M,"Men's Fashion",8
2021-04,Midwest,IN,M,"Mobiles & Tablets",57
2021-04,Midwest,IN,M,Others,189
2021-04,Midwest,IN,M,"School & Education",1
2021-04,Midwest,IN,M,Superstore,6
2021-04,Midwest,IN,M,"Women's Fashion",4
2021-04,Midwest,KS,F,Appliances,5
2021-04,Midwest,KS,F,Computing,6
2021-04,Midwest,KS,F,Entertainment,12
2021-04,Midwest,KS,F,"Health & Sports",2
2021-04,Midwest,KS,F,"Home & Living",2
2021-04,Midwest,KS,F,"Kids & Baby",3
2021-04,Midwest,KS,F,"Men's Fashion",9
2021-04,Midwest,KS,F,"Mobiles & Tablets",22
2021-04,Midwest,KS,F,Others,129
2021-04,Midwest,KS,F,Superstore,2
2021-04,Midwest,KS,F,"Women's Fashion",6
2021-04,Midwest,KS,M,Appliances,13
2021-04,Midwest,KS,M,"Beauty & Grooming",5
2021-04,Midwest,KS,M,Computing,4
2021-04,Midwest,KS,M,Entertainment,14
2021-04,Midwest,KS,M,"Health & Sports",2
2021-04,Midwest,KS,M,"Kids & Baby",1
2021-04,Midwest,KS,M,"Men's Fashion",1
2021-04,Midwest,KS,M,"Mobiles & Tablets",18
2021-04,Midwest,KS,M,Others,122
2021-04,Midwest,KS,M,"School & Education",1
2021-04,Midwest,KS,M,Soghaat,1
2021-04,Midwest,KS,M,Superstore,1
2021-04,Midwest,KS,M,"Women's Fashion",3
2021-04,Midwest,MI,F,Appliances,18
2021-04,Midwest,MI,F,"Beauty & Grooming",2
2021-04,Midwest,MI,F,Computing,14
2021-04,Midwest,MI,F,Entertainment,27
2021-04,Midwest,MI,F,"Health & Sports",1
2021-04,Midwest,MI,F,"Men's Fashion",8
2021-04,Midwest,MI,F,"Mobiles & Tablets",18
2021-04,Midwest,MI,F,Others,152
2021-04,Midwest,MI,F,"School & Education",1
2021-04,Midwest,MI,F,Superstore,6
2021-04,Midwest,MI,M,Appliances,29
2021-04,Midwest,MI,M,"Beauty & Grooming",11
2021-04,Midwest,MI,M,Computing,10
2021-04,Midwest,MI,M,Entertainment,22
2021-04,Midwest,MI,M,"Health & Sports",1
2021-04,Midwest,MI,M,"Men's Fashion",4
2021-04,Midwest,MI,M,"Mobiles & Tablets",45
2021-04,Midwest,MI,M,Others,167
2021-04,Midwest,MI,M,Soghaat,1
2021-04,Midwest,MI,M,Superstore,8
2021-04,Midwest,MI,M,"Women's Fashion",3
2021-04,Midwest,MN,F,Appliances,16
2021-04,Midwest,MN,F,"Beauty & Grooming",6
2021-04,Midwest,MN,F,Computing,8
2021-04,Midwest,MN,F,Entertainment,20
2021-04,Midwest,MN,F,"Men's Fashion",7
2021-04,Midwest,MN,F,"Mobiles & Tablets",32
2021-04,Midwest,MN,F,Others,122
2021-04,Midwest,MN,F,Soghaat,1
2021-04,Midwest,MN,F,Superstore,7
2021-04,Midwest,MN,F,"Women's Fashion",2
2021-04,Midwest,MN,M,Appliances,17
2021-04,Midwest,MN,M,"Beauty & Grooming",2
2021-04,Midwest,MN,M,Computing,2
2021-04,Midwest,MN,M,Entertainment,5
2021-04,Midwest,MN,M,"Health & Sports",7
2021-04,Midwest,MN,M,"Kids & Baby",1
2021-04,Midwest,MN,M,"Men's Fashion",3
2021-04,Midwest,MN,M,"Mobiles & Tablets",31
2021-04,Midwest,MN,M,Others,121
2021-04,Midwest,MN,M,Soghaat,1
2021-04,Midwest,MN,M,Superstore,4
2021-04,Midwest,MN,M,"Women's Fashion",2
2021-04,Midwest,MO,F,Appliances,19
2021-04,Midwest,MO,F,"Beauty & Grooming",1
2021-04,Midwest,MO,F,Computing,2
2021-04,Midwest,MO,F,Entertainment,26
2021-04,Midwest,MO,F,"Health & Sports",2
2021-04,Midwest,MO,F,"Men's Fashion",6
2021-04,Midwest,MO,F,"Mobiles & Tablets",58
2021-04,Midwest,MO,F,Others,117
2021-04,Midwest,MO,F,"School & Education",1
2021-04,Midwest,MO,F,Soghaat,3
2021-04,Midwest,MO,F,Superstore,5
2021-04,Midwest,MO,F,"Women's Fashion",3
2021-04,Midwest,MO,M,Appliances,16
2021-04,Midwest,MO,M,"Beauty & Grooming",2
2021-04,Midwest,MO,M,Computing,1
2021-04,Midwest,MO,M,Entertainment,19
2021-04,Midwest,MO,M,"Health & Sports",3
2021-04,Midwest,MO,M,"Kids & Baby",1
2021-04,Midwest,MO,M,"Men's Fashion",4
2021-04,Midwest,MO,M,"Mobiles & Tablets",25
2021-04,Midwest,MO,M,Others,158
2021-04,Midwest,MO,M,Soghaat,2
2021-04,Midwest,MO,M,Superstore,3
2021-04,Midwest,MO,M,"Women's Fashion",6
2021-04,Midwest,ND,F,Appliances,7
2021-04,Midwest,ND,F,Entertainment,3
2021-04,Midwest,ND,F,"Health & Sports",2
2021-04,Midwest,ND,F,"Home & Living",1
2021-04,Midwest,ND,F,"Men's Fashion",14
2021-04,Midwest,ND,F,"Mobiles & Tablets",6
2021-04,Midwest,ND,F,Others,45
2021-04,Midwest,ND,F,Superstore,1
2021-04,Midwest,ND,F,"Women's Fashion",2
2021-04,Midwest,ND,M,Appliances,6
2021-04,Midwest,ND,M,Computing,1
2021-04,Midwest,ND,M,Entertainment,4
2021-04,Midwest,ND,M,"Kids & Baby",1
2021-04,Midwest,ND,M,"Mobiles & Tablets",1
2021-04,Midwest,ND,M,Others,39
2021-04,Midwest,ND,M,"Women's Fashion",2
2021-04,Midwest,NE,F,Appliances,5
2021-04,Midwest,NE,F,"Beauty & Grooming",1
2021-04,Midwest,NE,F,Computing,1
2021-04,Midwest,NE,F,Entertainment,5
2021-04,Midwest,NE,F,"Home & Living",1
2021-04,Midwest,NE,F,"Men's Fashion",3
2021-04,Midwest,NE,F,"Mobiles & Tablets",15
2021-04,Midwest,NE,F,Others,115
2021-04,Midwest,NE,F,"Women's Fashion",1
2021-04,Midwest,NE,M,Appliances,5
2021-04,Midwest,NE,M,Entertainment,5
2021-04,Midwest,NE,M,"Health & Sports",1
2021-04,Midwest,NE,M,"Home & Living",2
2021-04,Midwest,NE,M,"Men's Fashion",11
2021-04,Midwest,NE,M,"Mobiles & Tablets",25
2021-04,Midwest,NE,M,Others,87
2021-04,Midwest,NE,M,Soghaat,1
2021-04,Midwest,NE,M,"Women's Fashion",6
2021-04,Midwest,OH,F,Appliances,40
2021-04,Midwest,OH,F,"Beauty & Grooming",3
2021-04,Midwest,OH,F,Books,2
2021-04,Midwest,OH,F,Computing,4
2021-04,Midwest,OH,F,Entertainment,18
2021-04,Midwest,OH,F,"Kids & Baby",1
2021-04,Midwest,OH,F,"Men's Fashion",8
2021-04,Midwest,OH,F,"Mobiles & Tablets",72
2021-04,Midwest,OH,F,Others,197
2021-04,Midwest,OH,F,Superstore,5
2021-04,Midwest,OH,F,"Women's Fashion",5
2021-04,Midwest,OH,M,Appliances,15
2021-04,Midwest,OH,M,"Beauty & Grooming",2
2021-04,Midwest,OH,M,Computing,17
2021-04,Midwest,OH,M,Entertainment,19
2021-04,Midwest,OH,M,"Home & Living",1
2021-04,Midwest,OH,M,"Men's Fashion",9
2021-04,Midwest,OH,M,"Mobiles & Tablets",46
2021-04,Midwest,OH,M,Others,216
2021-04,Midwest,OH,M,Soghaat,3
2021-04,Midwest,OH,M,Superstore,4
2021-04,Midwest,OH,M,"Women's Fashion",7
2021-04,Midwest,SD,F,Appliances,10
2021-04,Midwest,SD,F,Computing,1
2021-04,Midwest,SD,F,Entertainment,1
2021-04,Midwest,SD,F,"Mobiles & Tablets",12
2021-04,Midwest,SD,F,Others,43
2021-04,Midwest,SD,F,"Women's Fashion",2
2021-04,Midwest,SD,M,Appliances,11
2021-04,Midwest,SD,M,"Beauty & Grooming",3
2021-04,Midwest,SD,M,Computing,4
2021-04,Midwest,SD,M,Entertainment,9
2021-04,Midwest,SD,M,"Health & Sports",3
2021-04,Midwest,SD,M,"Home & Living",2
2021-04,Midwest,SD,M,"Men's Fashion",1
2021-04,Midwest,SD,M,"Mobiles & Tablets",10
2021-04,Midwest,SD,M,Others,69
2021-04,Midwest,SD,M,Superstore,1
2021-04,Midwest,SD,M,"Women's Fashion",1
2021-04,Midwest,WI,F,Appliances,9
2021-04,Midwest,WI,F,"Beauty & Grooming",1
2021-04,Midwest,WI,F,Computing,1
2021-04,Midwest,WI,F,Entertainment,6
2021-04,Midwest,WI,F,"Men's Fashion",6
2021-04,Midwest,WI,F,"Mobiles & Tablets",21
2021-04,Midwest,WI,F,Others,120
2021-04,Midwest,WI,F,Superstore,1
2021-04,Midwest,WI,F,"Women's Fashion",1
2021-04,Midwest,WI,M,Appliances,12
2021-04,Midwest,WI,M,"Beauty & Grooming",5
2021-04,Midwest,WI,M,Computing,12
2021-04,Midwest,WI,M,Entertainment,5
2021-04,Midwest,WI,M,"Health & Sports",6
2021-04,Midwest,WI,M,"Kids & Baby",1
2021-04,Midwest,WI,M,"Men's Fashion",10
2021-04,Midwest,WI,M,"Mobiles & Tablets",29
2021-04,Midwest,WI,M,Others,124
2021-04,Midwest,WI,M,Soghaat,1
2021-04,Midwest,WI,M,Superstore,2
2021-04,Midwest,WI,M,"Women's Fashion",6
2021-04,Northeast,CT,F,Appliances,10
2021-04,Northeast,CT,F,"Beauty & Grooming",1
2021-04,Northeast,CT,F,Computing,2
2021-04,Northeast,CT,F,Entertainment,9
2021-04,Northeast,CT,F,"Health & Sports",1
2021-04,Northeast,CT,F,"Kids & Baby",2
2021-04,Northeast,CT,F,"Men's Fashion",7
2021-04,Northeast,CT,F,"Mobiles & Tablets",16
2021-04,Northeast,CT,F,Others,57
2021-04,Northeast,CT,F,"Women's Fashion",3
2021-04,Northeast,CT,M,Appliances,7
2021-04,Northeast,CT,M,"Beauty & Grooming",5
2021-04,Northeast,CT,M,Computing,3
2021-04,Northeast,CT,M,Entertainment,11
2021-04,Northeast,CT,M,"Health & Sports",1
2021-04,Northeast,CT,M,"Home & Living",6
2021-04,Northeast,CT,M,"Men's Fashion",4
2021-04,Northeast,CT,M,"Mobiles & Tablets",23
2021-04,Northeast,CT,M,Others,60
2021-04,Northeast,CT,M,"School & Education",1
2021-04,Northeast,CT,M,Superstore,2
2021-04,Northeast,MA,F,Appliances,15
2021-04,Northeast,MA,F,Computing,1
2021-04,Northeast,MA,F,Entertainment,12
2021-04,Northeast,MA,F,"Men's Fashion",3
2021-04,Northeast,MA,F,"Mobiles & Tablets",16
2021-04,Northeast,MA,F,Others,83
2021-04,Northeast,MA,F,Superstore,3
2021-04,Northeast,MA,F,"Women's Fashion",1
2021-04,Northeast,MA,M,Appliances,6
2021-04,Northeast,MA,M,"Beauty & Grooming",3
2021-04,Northeast,MA,M,Computing,5
2021-04,Northeast,MA,M,Entertainment,17
2021-04,Northeast,MA,M,"Kids & Baby",3
2021-04,Northeast,MA,M,"Men's Fashion",6
2021-04,Northeast,MA,M,"Mobiles & Tablets",18
2021-04,Northeast,MA,M,Others,91
2021-04,Northeast,MA,M,Superstore,8
2021-04,Northeast,MA,M,"Women's Fashion",2
2021-04,Northeast,ME,F,Appliances,13
2021-04,Northeast,ME,F,"Beauty & Grooming",1
2021-04,Northeast,ME,F,Computing,5
2021-04,Northeast,ME,F,Entertainment,7
2021-04,Northeast,ME,F,"Home & Living",1
2021-04,Northeast,ME,F,"Kids & Baby",1
2021-04,Northeast,ME,F,"Mobiles & Tablets",6
2021-04,Northeast,ME,F,Others,58
2021-04,Northeast,ME,M,Appliances,5
2021-04,Northeast,ME,M,Entertainment,4
2021-04,Northeast,ME,M,"Men's Fashion",2
2021-04,Northeast,ME,M,"Mobiles & Tablets",17
2021-04,Northeast,ME,M,Others,60
2021-04,Northeast,ME,M,Soghaat,1
2021-04,Northeast,NH,F,Appliances,10
2021-04,Northeast,NH,F,Entertainment,4
2021-04,Northeast,NH,F,"Home & Living",1
2021-04,Northeast,NH,F,"Men's Fashion",3
2021-04,Northeast,NH,F,"Mobiles & Tablets",13
2021-04,Northeast,NH,F,Others,18
2021-04,Northeast,NH,F,Superstore,1
2021-04,Northeast,NH,M,Appliances,11
2021-04,Northeast,NH,M,Computing,6
2021-04,Northeast,NH,M,Entertainment,2
2021-04,Northeast,NH,M,"Men's Fashion",1
2021-04,Northeast,NH,M,"Mobiles & Tablets",6
2021-04,Northeast,NH,M,Others,38
2021-04,Northeast,NH,M,"Women's Fashion",1
2021-04,Northeast,NJ,F,Appliances,7
2021-04,Northeast,NJ,F,"Beauty & Grooming",1
2021-04,Northeast,NJ,F,Computing,5
2021-04,Northeast,NJ,F,Entertainment,8
2021-04,Northeast,NJ,F,"Home & Living",1
2021-04,Northeast,NJ,F,"Men's Fashion",2
2021-04,Northeast,NJ,F,"Mobiles & Tablets",14
2021-04,Northeast,NJ,F,Others,106
2021-04,Northeast,NJ,F,"Women's Fashion",6
2021-04,Northeast,NJ,M,Appliances,13
2021-04,Northeast,NJ,M,"Beauty & Grooming",2
2021-04,Northeast,NJ,M,Entertainment,4
2021-04,Northeast,NJ,M,"Men's Fashion",10
2021-04,Northeast,NJ,M,"Mobiles & Tablets",28
2021-04,Northeast,NJ,M,Others,124
2021-04,Northeast,NJ,M,Soghaat,1
2021-04,Northeast,NJ,M,"Women's Fashion",6
2021-04,Northeast,NY,F,Appliances,30
2021-04,Northeast,NY,F,"Beauty & Grooming",7
2021-04,Northeast,NY,F,Computing,4
2021-04,Northeast,NY,F,Entertainment,23
2021-04,Northeast,NY,F,"Health & Sports",1
2021-04,Northeast,NY,F,"Kids & Baby",2
2021-04,Northeast,NY,F,"Men's Fashion",6
2021-04,Northeast,NY,F,"Mobiles & Tablets",60
2021-04,Northeast,NY,F,Others,276
2021-04,Northeast,NY,F,Soghaat,11
2021-04,Northeast,NY,F,Superstore,6
2021-04,Northeast,NY,F,"Women's Fashion",13
2021-04,Northeast,NY,M,Appliances,27
2021-04,Northeast,NY,M,"Beauty & Grooming",8
2021-04,Northeast,NY,M,Computing,19
2021-04,Northeast,NY,M,Entertainment,24
2021-04,Northeast,NY,M,"Health & Sports",6
2021-04,Northeast,NY,M,"Home & Living",1
2021-04,Northeast,NY,M,"Men's Fashion",8
2021-04,Northeast,NY,M,"Mobiles & Tablets",34
2021-04,Northeast,NY,M,Others,353
2021-04,Northeast,NY,M,Soghaat,1
2021-04,Northeast,NY,M,Superstore,8
2021-04,Northeast,NY,M,"Women's Fashion",15
2021-04,Northeast,PA,F,Appliances,37
2021-04,Northeast,PA,F,"Beauty & Grooming",1
2021-04,Northeast,PA,F,Computing,7
2021-04,Northeast,PA,F,Entertainment,27
2021-04,Northeast,PA,F,"Health & Sports",2
2021-04,Northeast,PA,F,"Home & Living",4
2021-04,Northeast,PA,F,"Kids & Baby",5
2021-04,Northeast,PA,F,"Men's Fashion",7
2021-04,Northeast,PA,F,"Mobiles & Tablets",266
2021-04,Northeast,PA,F,Others,243
2021-04,Northeast,PA,F,Superstore,1
2021-04,Northeast,PA,F,"Women's Fashion",8
2021-04,Northeast,PA,M,Appliances,17
2021-04,Northeast,PA,M,"Beauty & Grooming",9
2021-04,Northeast,PA,M,Computing,2
2021-04,Northeast,PA,M,Entertainment,24
2021-04,Northeast,PA,M,"Health & Sports",1
2021-04,Northeast,PA,M,"Home & Living",1
2021-04,Northeast,PA,M,"Kids & Baby",3
2021-04,Northeast,PA,M,"Men's Fashion",17
2021-04,Northeast,PA,M,"Mobiles & Tablets",36
2021-04,Northeast,PA,M,Others,341
2021-04,Northeast,PA,M,Soghaat,1
2021-04,Northeast,PA,M,Superstore,1
2021-04,Northeast,PA,M,"Women's Fashion",16
2021-04,Northeast,RI,F,Others,6
2021-04,Northeast,RI,M,"Beauty & Grooming",1
2021-04,Northeast,RI,M,Others,19
2021-04,Northeast,RI,M,"Women's Fashion",1
2021-04,Northeast,VT,F,Appliances,3
2021-04,Northeast,VT,F,"Beauty & Grooming",1
2021-04,Northeast,VT,F,"Men's Fashion",1
2021-04,Northeast,VT,F,"Mobiles & Tablets",96
2021-04,Northeast,VT,F,Others,32
2021-04,Northeast,VT,F,"Women's Fashion",2
2021-04,Northeast,VT,M,Computing,2
2021-04,Northeast,VT,M,Entertainment,1
2021-04,Northeast,VT,M,"Men's Fashion",1
2021-04,Northeast,VT,M,"Mobiles & Tablets",8
2021-04,Northeast,VT,M,Others,26
2021-04,South,AL,F,Appliances,1
2021-04,South,AL,F,"Beauty & Grooming",3
2021-04,South,AL,F,Entertainment,7
2021-04,South,AL,F,"Health & Sports",2
2021-04,South,AL,F,"Home & Living",9
2021-04,South,AL,F,"Men's Fashion",6
2021-04,South,AL,F,"Mobiles & Tablets",32
2021-04,South,AL,F,Others,66
2021-04,South,AL,F,"Women's Fashion",1
2021-04,South,AL,M,Appliances,5
2021-04,South,AL,M,"Beauty & Grooming",1
2021-04,South,AL,M,Computing,3
2021-04,South,AL,M,Entertainment,4
2021-04,South,AL,M,"Men's Fashion",1
2021-04,South,AL,M,"Mobiles & Tablets",12
2021-04,South,AL,M,Others,128
2021-04,South,AL,M,Superstore,2
2021-04,South,AR,F,Appliances,24
2021-04,South,AR,F,"Beauty & Grooming",4
2021-04,South,AR,F,Computing,2
2021-04,South,AR,F,Entertainment,11
2021-04,South,AR,F,"Men's Fashion",11
2021-04,South,AR,F,"Mobiles & Tablets",19
2021-04,South,AR,F,Others,77
2021-04,South,AR,F,Superstore,4
2021-04,South,AR,F,"Women's Fashion",3
2021-04,South,AR,M,Appliances,3
2021-04,South,AR,M,"Beauty & Grooming",1
2021-04,South,AR,M,Computing,1
2021-04,South,AR,M,"Men's Fashion",8
2021-04,South,AR,M,"Mobiles & Tablets",19
2021-04,South,AR,M,Others,99
2021-04,South,AR,M,"School & Education",2
2021-04,South,AR,M,Soghaat,1
2021-04,South,AR,M,"Women's Fashion",7
2021-04,South,DC,F,Appliances,3
2021-04,South,DC,F,"Beauty & Grooming",3
2021-04,South,DC,F,Computing,4
2021-04,South,DC,F,Entertainment,1
2021-04,South,DC,F,"Men's Fashion",1
2021-04,South,DC,F,"Mobiles & Tablets",9
2021-04,South,DC,F,Others,52
2021-04,South,DC,F,"Women's Fashion",2
2021-04,South,DC,M,"Men's Fashion",1
2021-04,South,DC,M,"Mobiles & Tablets",9
2021-04,South,DC,M,Others,48
2021-04,South,DC,M,"Women's Fashion",3
2021-04,South,DE,F,Appliances,3
2021-04,South,DE,F,Computing,1
2021-04,South,DE,F,Entertainment,2
2021-04,South,DE,F,"Kids & Baby",3
2021-04,South,DE,F,"Men's Fashion",4
2021-04,South,DE,F,"Mobiles & Tablets",4
2021-04,South,DE,F,Others,13
2021-04,South,DE,M,"Mobiles & Tablets",2
2021-04,South,DE,M,Others,14
2021-04,South,DE,M,"Women's Fashion",1
2021-04,South,FL,F,Appliances,23
2021-04,South,FL,F,"Beauty & Grooming",2
2021-04,South,FL,F,Books,2
2021-04,South,FL,F,Computing,12
2021-04,South,FL,F,Entertainment,33
2021-04,South,FL,F,"Health & Sports",1
2021-04,South,FL,F,"Men's Fashion",8
2021-04,South,FL,F,"Mobiles & Tablets",44
2021-04,South,FL,F,Others,200
2021-04,South,FL,F,Superstore,1
2021-04,South,FL,F,"Women's Fashion",4
2021-04,South,FL,M,Appliances,26
2021-04,South,FL,M,"Beauty & Grooming",3
2021-04,South,FL,M,Computing,18
2021-04,South,FL,M,Entertainment,17
2021-04,South,FL,M,"Home & Living",2
2021-04,South,FL,M,"Men's Fashion",5
2021-04,South,FL,M,"Mobiles & Tablets",26
2021-04,South,FL,M,Others,214
2021-04,South,FL,M,"School & Education",5
2021-04,South,FL,M,Superstore,1
2021-04,South,FL,M,"Women's Fashion",3
2021-04,South,GA,F,Appliances,9
2021-04,South,GA,F,Computing,7
2021-04,South,GA,F,Entertainment,11
2021-04,South,GA,F,"Men's Fashion",7
2021-04,South,GA,F,"Mobiles & Tablets",40
2021-04,South,GA,F,Others,170
2021-04,South,GA,F,"Women's Fashion",4
2021-04,South,GA,M,Appliances,19
2021-04,South,GA,M,"Beauty & Grooming",1
2021-04,South,GA,M,Computing,1
2021-04,South,GA,M,Entertainment,17
2021-04,South,GA,M,"Health & Sports",2
2021-04,South,GA,M,"Kids & Baby",1
2021-04,South,GA,M,"Men's Fashion",10
2021-04,South,GA,M,"Mobiles & Tablets",35
2021-04,South,GA,M,Others,117
2021-04,South,GA,M,Soghaat,2
2021-04,South,GA,M,Superstore,1
2021-04,South,GA,M,"Women's Fashion",6
2021-04,South,KY,F,Appliances,14
2021-04,South,KY,F,Computing,6
2021-04,South,KY,F,Entertainment,19
2021-04,South,KY,F,"Health & Sports",1
2021-04,South,KY,F,"Home & Living",1
2021-04,South,KY,F,"Kids & Baby",2
2021-04,South,KY,F,"Men's Fashion",5
2021-04,South,KY,F,"Mobiles & Tablets",15
2021-04,South,KY,F,Others,180
2021-04,South,KY,F,Superstore,1
2021-04,South,KY,F,"Women's Fashion",5
2021-04,South,KY,M,Appliances,14
2021-04,South,KY,M,"Beauty & Grooming",3
2021-04,South,KY,M,Books,3
2021-04,South,KY,M,Computing,1
2021-04,South,KY,M,Entertainment,5
2021-04,South,KY,M,"Home & Living",1
2021-04,South,KY,M,"Men's Fashion",5
2021-04,South,KY,M,"Mobiles & Tablets",32
2021-04,South,KY,M,Others,147
2021-04,South,KY,M,"Women's Fashion",6
2021-04,South,LA,F,Appliances,7
2021-04,South,LA,F,"Beauty & Grooming",1
2021-04,South,LA,F,Computing,2
2021-04,South,LA,F,Entertainment,8
2021-04,South,LA,F,"Men's Fashion",7
2021-04,South,LA,F,"Mobiles & Tablets",13
2021-04,South,LA,F,Others,89
2021-04,South,LA,F,"Women's Fashion",4
