ym,region,state,category,gender,age_bin,order_cnt
2021-02,Northeast,PA,"Men's Fashion",F,40s,4
2021-02,Northeast,PA,"Men's Fashion",M,20s,1
2021-02,Northeast,PA,"Men's Fashion",M,30s,1
2021-02,Northeast,PA,"Men's Fashion",M,50s,2
2021-02,Northeast,PA,"Mobiles & Tablets",F,20s,1
2021-02,Northeast,PA,"Mobiles & Tablets",F,40s,5
2021-02,Northeast,PA,"Mobiles & Tablets",F,50s,3
2021-02,Northeast,PA,"Mobiles & Tablets",F,60s,1
2021-02,Northeast,PA,"Mobiles & Tablets",M,10s,2
2021-02,Northeast,PA,"Mobiles & Tablets",M,20s,2
2021-02,Northeast,PA,"Mobiles & Tablets",M,40s,4
2021-02,Northeast,PA,"Mobiles & Tablets",M,50s,1
2021-02,Northeast,PA,"Mobiles & Tablets",M,60s,2
2021-02,Northeast,PA,Soghaat,M,40s,1
2021-02,Northeast,PA,Superstore,F,30s,1
2021-02,Northeast,PA,Superstore,M,40s,2
2021-02,Northeast,PA,"Women's Fashion",F,30s,1
2021-02,Northeast,PA,"Women's Fashion",F,40s,1
2021-02,Northeast,PA,"Women's Fashion",F,50s,1
2021-02,Northeast,PA,"Women's Fashion",F,70+,1
2021-02,Northeast,PA,"Women's Fashion",M,20s,1
2021-02,Northeast,PA,"Women's Fashion",M,70+,1
2021-02,Northeast,RI,"Beauty & Grooming",F,30s,2
2021-02,Northeast,VT,Appliances,F,70+,4
2021-02,Northeast,VT,Appliances,M,40s,1
2021-02,Northeast,VT,"Beauty & Grooming",F,60s,1
2021-02,Northeast,VT,"Beauty & Grooming",M,50s,1
2021-02,Northeast,VT,Computing,M,20s,6
2021-02,Northeast,VT,Entertainment,F,30s,2
2021-02,Northeast,VT,Entertainment,M,60s,1
2021-02,Northeast,VT,"Mobiles & Tablets",F,30s,15
2021-02,Northeast,VT,"Mobiles & Tablets",F,50s,1
2021-02,Northeast,VT,"Mobiles & Tablets",F,60s,3
2021-02,Northeast,VT,"Mobiles & Tablets",M,30s,1
2021-02,Northeast,VT,"Mobiles & Tablets",M,70+,3
2021-02,Northeast,VT,Superstore,M,50s,1
2021-02,Northeast,VT,"Women's Fashion",F,60s,1
2021-02,South,AL,Appliances,F,70+,1
2021-02,South,AL,Appliances,M,60s,1
2021-02,South,AL,"Beauty & Grooming",F,50s,1
2021-02,South,AL,"Beauty & Grooming",F,70+,1
2021-02,South,AL,Entertainment,F,70+,5
2021-02,South,AL,Entertainment,M,20s,1
2021-02,South,AL,"Health & Sports",F,50s,2
2021-02,South,AL,"Health & Sports",M,20s,1
2021-02,South,AL,"Home & Living",M,20s,5
2021-02,South,AL,"Kids & Baby",M,20s,7
2021-02,South,AL,"Kids & Baby",M,60s,1
2021-02,South,AL,"Men's Fashion",F,30s,2
2021-02,South,AL,"Men's Fashion",M,20s,1
2021-02,South,AL,"Men's Fashion",M,30s,3
2021-02,South,AL,"Men's Fashion",M,40s,3
2021-02,South,AL,"Men's Fashion",M,60s,1
2021-02,South,AL,"Mobiles & Tablets",F,20s,2
2021-02,South,AL,"Mobiles & Tablets",F,30s,4
2021-02,South,AL,"Mobiles & Tablets",F,60s,2
2021-02,South,AL,"Mobiles & Tablets",M,10s,1
2021-02,South,AL,"Mobiles & Tablets",M,20s,1
2021-02,South,AL,"Mobiles & Tablets",M,30s,2
2021-02,South,AL,"Mobiles & Tablets",M,50s,1
2021-02,South,AL,Others,M,50s,1
2021-02,South,AL,Soghaat,F,50s,2
2021-02,South,AL,Soghaat,M,60s,1
2021-02,South,AL,Superstore,M,30s,3
2021-02,South,AL,"Women's Fashion",F,50s,1
2021-02,South,AL,"Women's Fashion",M,30s,2
2021-02,South,AR,Appliances,F,20s,1
2021-02,South,AR,Appliances,F,40s,1
2021-02,South,AR,Appliances,M,10s,1
2021-02,South,AR,"Beauty & Grooming",F,40s,1
2021-02,South,AR,"Beauty & Grooming",F,60s,7
2021-02,South,AR,"Health & Sports",F,60s,7
2021-02,South,AR,"Home & Living",M,40s,1
2021-02,South,AR,"Home & Living",M,60s,1
2021-02,South,AR,"Men's Fashion",F,60s,7
2021-02,South,AR,"Men's Fashion",M,10s,1
2021-02,South,AR,"Men's Fashion",M,50s,1
2021-02,South,AR,"Mobiles & Tablets",F,20s,1
2021-02,South,AR,"Mobiles & Tablets",F,30s,1
2021-02,South,AR,"Mobiles & Tablets",M,50s,1
2021-02,South,AR,"Mobiles & Tablets",M,60s,17
2021-02,South,AR,Soghaat,F,60s,6
2021-02,South,AR,Soghaat,M,60s,1
2021-02,South,AR,Superstore,M,40s,1
2021-02,South,DC,Appliances,M,20s,1
2021-02,South,DC,Computing,F,70+,1
2021-02,South,DC,"Mobiles & Tablets",M,70+,1
2021-02,South,DE,Appliances,M,20s,6
2021-02,South,DE,Appliances,M,50s,1
2021-02,South,DE,"Health & Sports",F,70+,1
2021-02,South,DE,"Women's Fashion",M,40s,1
2021-02,South,FL,Appliances,F,30s,17
2021-02,South,FL,Appliances,F,40s,3
2021-02,South,FL,Appliances,M,20s,1
2021-02,South,FL,Appliances,M,30s,3
2021-02,South,FL,Appliances,M,70+,1
2021-02,South,FL,"Beauty & Grooming",M,30s,1
2021-02,South,FL,Computing,M,60s,2
2021-02,South,FL,Entertainment,F,10s,5
2021-02,South,FL,Entertainment,F,20s,4
2021-02,South,FL,Entertainment,F,70+,6
2021-02,South,FL,Entertainment,M,20s,1
2021-02,South,FL,Entertainment,M,60s,1
2021-02,South,FL,Entertainment,M,70+,4
2021-02,South,FL,"Health & Sports",F,30s,1
2021-02,South,FL,"Health & Sports",F,50s,1
2021-02,South,FL,"Health & Sports",F,70+,1
2021-02,South,FL,"Home & Living",F,10s,1
2021-02,South,FL,"Home & Living",F,20s,1
2021-02,South,FL,"Kids & Baby",M,70+,3
2021-02,South,FL,"Men's Fashion",F,60s,1
2021-02,South,FL,"Men's Fashion",M,70+,5
2021-02,South,FL,"Mobiles & Tablets",F,20s,4
2021-02,South,FL,"Mobiles & Tablets",F,30s,18
2021-02,South,FL,"Mobiles & Tablets",F,40s,5
2021-02,South,FL,"Mobiles & Tablets",F,70+,1
2021-02,South,FL,"Mobiles & Tablets",M,30s,1
2021-02,South,FL,"Mobiles & Tablets",M,50s,2
2021-02,South,FL,"Mobiles & Tablets",M,60s,5
2021-02,South,FL,"Mobiles & Tablets",M,70+,10
2021-02,South,FL,"School & Education",M,70+,1
2021-02,South,FL,Soghaat,M,60s,36
2021-02,South,FL,Superstore,F,10s,1
2021-02,South,FL,Superstore,F,50s,1
2021-02,South,FL,"Women's Fashion",F,60s,1
2021-02,South,FL,"Women's Fashion",M,60s,2
2021-02,South,GA,Appliances,F,50s,1
2021-02,South,GA,Appliances,M,20s,1
2021-02,South,GA,Appliances,M,50s,6
2021-02,South,GA,Appliances,M,60s,1
2021-02,South,GA,"Beauty & Grooming",M,50s,2
2021-02,South,GA,Books,F,50s,1
2021-02,South,GA,Computing,M,20s,1
2021-02,South,GA,Computing,M,60s,2
2021-02,South,GA,"Home & Living",F,10s,2
2021-02,South,GA,"Men's Fashion",F,20s,1
2021-02,South,GA,"Men's Fashion",F,30s,1
2021-02,South,GA,"Mobiles & Tablets",F,20s,1
2021-02,South,GA,"Mobiles & Tablets",F,30s,3
2021-02,South,GA,"Mobiles & Tablets",M,20s,2
2021-02,South,GA,"Mobiles & Tablets",M,40s,2
2021-02,South,GA,"Women's Fashion",F,40s,19
2021-02,South,GA,"Women's Fashion",M,70+,3
2021-02,South,KY,Appliances,F,20s,1
2021-02,South,KY,Appliances,F,50s,5
2021-02,South,KY,Appliances,M,70+,1
2021-02,South,KY,"Beauty & Grooming",F,20s,1
2021-02,South,KY,"Beauty & Grooming",F,60s,2
2021-02,South,KY,"Beauty & Grooming",M,40s,2
2021-02,South,KY,Computing,F,20s,1
2021-02,South,KY,Computing,M,20s,1
2021-02,South,KY,Entertainment,M,50s,1
2021-02,South,KY,Entertainment,M,60s,4
2021-02,South,KY,"Home & Living",F,60s,1
2021-02,South,KY,"Home & Living",M,60s,1
2021-02,South,KY,"Kids & Baby",M,30s,1
2021-02,South,KY,"Kids & Baby",M,40s,5
2021-02,South,KY,"Kids & Baby",M,60s,1
2021-02,South,KY,"Kids & Baby",M,70+,5
2021-02,South,KY,"Men's Fashion",F,20s,1
2021-02,South,KY,"Men's Fashion",F,30s,2
2021-02,South,KY,"Men's Fashion",F,60s,1
2021-02,South,KY,"Men's Fashion",M,30s,2
2021-02,South,KY,"Men's Fashion",M,40s,1
2021-02,South,KY,"Men's Fashion",M,70+,6
2021-02,South,KY,"Mobiles & Tablets",F,30s,1
2021-02,South,KY,"Mobiles & Tablets",F,50s,2
2021-02,South,KY,"Mobiles & Tablets",F,60s,1
2021-02,South,KY,"Mobiles & Tablets",M,10s,1
2021-02,South,KY,"Mobiles & Tablets",M,40s,1
2021-02,South,KY,"Mobiles & Tablets",M,60s,1
2021-02,South,KY,Soghaat,M,70+,12
2021-02,South,KY,Superstore,F,60s,1
2021-02,South,KY,"Women's Fashion",M,40s,1
2021-02,South,KY,"Women's Fashion",M,50s,1
2021-02,South,LA,Appliances,F,20s,1
2021-02,South,LA,Appliances,F,70+,1
2021-02,South,LA,Appliances,M,50s,1
2021-02,South,LA,Appliances,M,60s,1
2021-02,South,LA,"Beauty & Grooming",F,60s,1
2021-02,South,LA,"Beauty & Grooming",M,30s,2
2021-02,South,LA,Computing,F,50s,2
2021-02,South,LA,Entertainment,F,20s,2
2021-02,South,LA,"Health & Sports",F,60s,1
2021-02,South,LA,"Home & Living",F,30s,1
2021-02,South,LA,"Home & Living",M,20s,1
2021-02,South,LA,"Kids & Baby",F,60s,1
2021-02,South,LA,"Men's Fashion",F,20s,1
2021-02,South,LA,"Men's Fashion",F,50s,1
2021-02,South,LA,"Men's Fashion",M,50s,1
2021-02,South,LA,"Mobiles & Tablets",F,10s,1
2021-02,South,LA,"Mobiles & Tablets",F,20s,2
2021-02,South,LA,"Mobiles & Tablets",F,30s,1
2021-02,South,LA,"Mobiles & Tablets",F,50s,1
2021-02,South,LA,"Mobiles & Tablets",M,50s,2
2021-02,South,LA,"Mobiles & Tablets",M,60s,2
2021-02,South,LA,Others,F,20s,16
2021-02,South,LA,Soghaat,M,20s,3
2021-02,South,LA,Superstore,M,20s,4
2021-02,South,LA,"Women's Fashion",F,30s,1
2021-02,South,MD,Appliances,F,20s,1
2021-02,South,MD,Appliances,F,30s,12
2021-02,South,MD,Appliances,F,50s,1
2021-02,South,MD,Appliances,F,70+,3
2021-02,South,MD,Appliances,M,40s,1
2021-02,South,MD,Appliances,M,70+,1
2021-02,South,MD,Computing,M,50s,1
2021-02,South,MD,Entertainment,M,60s,4
2021-02,South,MD,"Home & Living",M,50s,2
2021-02,South,MD,"Kids & Baby",F,40s,1
2021-02,South,MD,"Kids & Baby",M,50s,2
2021-02,South,MD,"Men's Fashion",M,20s,1
2021-02,South,MD,"Mobiles & Tablets",F,40s,7
2021-02,South,MD,"Mobiles & Tablets",F,50s,3
2021-02,South,MD,Soghaat,M,20s,1
2021-02,South,MD,"Women's Fashion",M,50s,1
2021-02,South,MS,Appliances,M,40s,1
2021-02,South,MS,Entertainment,M,20s,3
2021-02,South,MS,Entertainment,M,50s,1
2021-02,South,MS,"Home & Living",F,10s,1
2021-02,South,MS,"Home & Living",M,40s,4
2021-02,South,MS,"Men's Fashion",F,60s,1
2021-02,South,MS,"Mobiles & Tablets",F,30s,1
2021-02,South,MS,"Mobiles & Tablets",M,20s,1
2021-02,South,MS,"Mobiles & Tablets",M,30s,1
2021-02,South,MS,"Mobiles & Tablets",M,70+,1
2021-02,South,MS,Superstore,M,40s,2
2021-02,South,NC,Appliances,F,20s,6
2021-02,South,NC,Appliances,F,50s,14
2021-02,South,NC,Appliances,F,70+,8
2021-02,South,NC,Appliances,M,20s,1
2021-02,South,NC,Appliances,M,30s,1
2021-02,South,NC,"Beauty & Grooming",F,10s,1
2021-02,South,NC,"Beauty & Grooming",M,20s,1
2021-02,South,NC,Computing,F,20s,1
2021-02,South,NC,Computing,M,70+,2
2021-02,South,NC,Entertainment,F,30s,5
2021-02,South,NC,Entertainment,F,60s,2
2021-02,South,NC,Entertainment,M,50s,2
2021-02,South,NC,Entertainment,M,70+,2
2021-02,South,NC,"Health & Sports",F,50s,2
2021-02,South,NC,"Home & Living",M,60s,1
2021-02,South,NC,"Kids & Baby",M,20s,3
2021-02,South,NC,"Men's Fashion",F,10s,1
2021-02,South,NC,"Men's Fashion",F,50s,4
2021-02,South,NC,"Men's Fashion",F,60s,10
2021-02,South,NC,"Men's Fashion",M,20s,1
2021-02,South,NC,"Men's Fashion",M,30s,1
2021-02,South,NC,"Mobiles & Tablets",F,20s,4
2021-02,South,NC,"Mobiles & Tablets",F,30s,4
2021-02,South,NC,"Mobiles & Tablets",F,50s,4
2021-02,South,NC,"Mobiles & Tablets",F,60s,1
2021-02,South,NC,"Mobiles & Tablets",M,10s,1
2021-02,South,NC,"Mobiles & Tablets",M,20s,2
2021-02,South,NC,"Mobiles & Tablets",M,30s,2
2021-02,South,NC,"Mobiles & Tablets",M,70+,1
2021-02,South,NC,Soghaat,F,60s,14
2021-02,South,NC,Superstore,M,20s,1
2021-02,South,NC,"Women's Fashion",F,20s,3
2021-02,South,NC,"Women's Fashion",F,30s,2
2021-02,South,NC,"Women's Fashion",F,50s,2
2021-02,South,NC,"Women's Fashion",F,60s,3
2021-02,South,OK,Appliances,F,70+,5
2021-02,South,OK,Appliances,M,40s,1
2021-02,South,OK,"Beauty & Grooming",F,30s,3
2021-02,South,OK,"Beauty & Grooming",M,30s,4
2021-02,South,OK,Computing,F,20s,1
2021-02,South,OK,"Health & Sports",F,70+,4
2021-02,South,OK,"Home & Living",F,30s,3
2021-02,South,OK,"Men's Fashion",F,20s,1
2021-02,South,OK,"Men's Fashion",F,30s,3
2021-02,South,OK,"Men's Fashion",F,40s,1
2021-02,South,OK,"Men's Fashion",M,30s,1
2021-02,South,OK,"Men's Fashion",M,60s,1
2021-02,South,OK,"Mobiles & Tablets",F,20s,1
2021-02,South,OK,"Mobiles & Tablets",F,30s,1
2021-02,South,OK,"Mobiles & Tablets",F,40s,10
2021-02,South,OK,"Mobiles & Tablets",F,70+,6
2021-02,South,OK,"Mobiles & Tablets",M,60s,2
2021-02,South,OK,"Mobiles & Tablets",M,70+,1
2021-02,South,OK,Soghaat,M,70+,1
2021-02,South,OK,Superstore,F,30s,2
2021-02,South,OK,Superstore,F,60s,2
2021-02,South,OK,"Women's Fashion",M,20s,1
2021-02,South,OK,"Women's Fashion",M,60s,1
2021-02,South,SC,Appliances,F,20s,1
2021-02,South,SC,Appliances,F,30s,1
2021-02,South,SC,Appliances,F,50s,1
2021-02,South,SC,Appliances,M,40s,1
2021-02,South,SC,"Beauty & Grooming",F,50s,2
2021-02,South,SC,"Beauty & Grooming",M,20s,1
2021-02,South,SC,"Beauty & Grooming",M,60s,14
2021-02,South,SC,Computing,F,30s,1
2021-02,South,SC,Computing,M,70+,1
2021-02,South,SC,Entertainment,F,60s,5
2021-02,South,SC,Entertainment,M,60s,2
2021-02,South,SC,"Home & Living",M,60s,13
2021-02,South,SC,"Mobiles & Tablets",F,60s,3
2021-02,South,SC,"Mobiles & Tablets",M,60s,1
2021-02,South,SC,"School & Education",F,50s,2
2021-02,South,SC,Superstore,F,70+,2
2021-02,South,SC,Superstore,M,20s,1
2021-02,South,SC,Superstore,M,60s,13
2021-02,South,SC,"Women's Fashion",F,50s,1
2021-02,South,SC,"Women's Fashion",M,30s,2
2021-02,South,SC,"Women's Fashion",M,60s,1
2021-02,South,TN,Appliances,M,50s,6
2021-02,South,TN,"Beauty & Grooming",M,30s,1
2021-02,South,TN,Computing,F,40s,1
2021-02,South,TN,Computing,M,10s,2
2021-02,South,TN,Entertainment,M,10s,1
2021-02,South,TN,Entertainment,M,20s,4
2021-02,South,TN,Entertainment,M,70+,4
2021-02,South,TN,"Home & Living",F,40s,1
2021-02,South,TN,"Men's Fashion",M,10s,2
2021-02,South,TN,"Men's Fashion",M,50s,2
2021-02,South,TN,"Mobiles & Tablets",F,60s,2
2021-02,South,TN,"Mobiles & Tablets",M,10s,2
2021-02,South,TN,"Mobiles & Tablets",M,20s,1
2021-02,South,TN,"Mobiles & Tablets",M,50s,1
2021-02,South,TN,"Mobiles & Tablets",M,60s,1
2021-02,South,TN,Soghaat,M,10s,5
2021-02,South,TN,Soghaat,M,70+,2
2021-02,South,TN,"Women's Fashion",M,10s,1
2021-02,South,TN,"Women's Fashion",M,30s,1
2021-02,South,TX,Appliances,F,20s,1
2021-02,South,TX,Appliances,F,30s,1
2021-02,South,TX,Appliances,F,40s,8
2021-02,South,TX,Appliances,F,70+,5
2021-02,South,TX,Appliances,M,20s,1
2021-02,South,TX,Appliances,M,30s,1
2021-02,South,TX,Appliances,M,60s,2
2021-02,South,TX,"Beauty & Grooming",F,20s,1
2021-02,South,TX,"Beauty & Grooming",F,40s,1
2021-02,South,TX,"Beauty & Grooming",F,50s,1
2021-02,South,TX,"Beauty & Grooming",F,60s,2
2021-02,South,TX,Computing,F,30s,1
2021-02,South,TX,Computing,F,50s,3
2021-02,South,TX,Computing,F,70+,1
2021-02,South,TX,Entertainment,F,30s,1
2021-02,South,TX,Entertainment,F,40s,1
2021-02,South,TX,Entertainment,F,60s,1
2021-02,South,TX,Entertainment,F,70+,1
2021-02,South,TX,Entertainment,M,20s,2
2021-02,South,TX,Entertainment,M,30s,1
2021-02,South,TX,Entertainment,M,40s,1
2021-02,South,TX,Entertainment,M,50s,5
2021-02,South,TX,"Health & Sports",F,50s,1
2021-02,South,TX,"Health & Sports",M,30s,2
2021-02,South,TX,"Health & Sports",M,40s,1
2021-02,South,TX,"Health & Sports",M,50s,1
2021-02,South,TX,"Home & Living",F,20s,1
2021-02,South,TX,"Home & Living",M,20s,1
2021-02,South,TX,"Kids & Baby",M,70+,1
2021-02,South,TX,"Men's Fashion",F,30s,2
2021-02,South,TX,"Men's Fashion",F,60s,4
2021-02,South,TX,"Men's Fashion",F,70+,19
2021-02,South,TX,"Mobiles & Tablets",F,20s,3
2021-02,South,TX,"Mobiles & Tablets",F,30s,1
2021-02,South,TX,"Mobiles & Tablets",F,40s,2
2021-02,South,TX,"Mobiles & Tablets",F,50s,1
2021-02,South,TX,"Mobiles & Tablets",F,60s,5
2021-02,South,TX,"Mobiles & Tablets",F,70+,24
2021-02,South,TX,"Mobiles & Tablets",M,10s,2
2021-02,South,TX,"Mobiles & Tablets",M,20s,5
2021-02,South,TX,"Mobiles & Tablets",M,30s,1
2021-02,South,TX,"Mobiles & Tablets",M,40s,2
2021-02,South,TX,"Mobiles & Tablets",M,60s,1
2021-02,South,TX,"Mobiles & Tablets",M,70+,2
2021-02,South,TX,Soghaat,F,40s,1
2021-02,South,TX,Soghaat,F,60s,4
2021-02,South,TX,Superstore,M,30s,2
2021-02,South,TX,"Women's Fashion",F,20s,2
2021-02,South,TX,"Women's Fashion",F,30s,1
2021-02,South,TX,"Women's Fashion",F,40s,2
2021-02,South,TX,"Women's Fashion",F,50s,1
2021-02,South,TX,"Women's Fashion",F,70+,4
2021-02,South,TX,"Women's Fashion",M,20s,6
2021-02,South,TX,"Women's Fashion",M,30s,2
2021-02,South,TX,"Women's Fashion",M,40s,1
2021-02,South,TX,"Women's Fashion",M,50s,1
2021-02,South,VA,Appliances,F,40s,1
2021-02,South,VA,Appliances,F,60s,1
2021-02,South,VA,Appliances,F,70+,1
2021-02,South,VA,Appliances,M,30s,1
2021-02,South,VA,Appliances,M,50s,1
2021-02,South,VA,Appliances,M,60s,3
2021-02,South,VA,Appliances,M,70+,1
2021-02,South,VA,"Beauty & Grooming",F,40s,1
2021-02,South,VA,"Beauty & Grooming",M,20s,3
2021-02,South,VA,Computing,M,50s,15
2021-02,South,VA,Entertainment,M,70+,1
2021-02,South,VA,"Health & Sports",M,20s,1
2021-02,South,VA,"Home & Living",F,70+,1
2021-02,South,VA,"Home & Living",M,10s,1
2021-02,South,VA,"Men's Fashion",F,30s,1
2021-02,South,VA,"Men's Fashion",F,40s,2
2021-02,South,VA,"Men's Fashion",F,50s,1
2021-02,South,VA,"Men's Fashion",F,70+,1
2021-02,South,VA,"Mobiles & Tablets",F,20s,1
2021-02,South,VA,"Mobiles & Tablets",F,50s,2
2021-02,South,VA,"Mobiles & Tablets",F,60s,6
2021-02,South,VA,"Mobiles & Tablets",M,60s,1
2021-02,South,VA,"Mobiles & Tablets",M,70+,1
2021-02,South,VA,Superstore,M,20s,2
2021-02,South,VA,Superstore,M,30s,1
2021-02,South,VA,"Women's Fashion",F,40s,1
2021-02,South,VA,"Women's Fashion",F,50s,1
2021-02,South,VA,"Women's Fashion",F,60s,2
2021-02,South,VA,"Women's Fashion",M,10s,2
2021-02,South,VA,"Women's Fashion",M,20s,1
2021-02,South,VA,"Women's Fashion",M,60s,1
2021-02,South,WV,Appliances,F,60s,1
2021-02,South,WV,Appliances,F,70+,1
2021-02,South,WV,Appliances,M,50s,1
2021-02,South,WV,Appliances,M,70+,1
2021-02,South,WV,"Beauty & Grooming",F,20s,1
2021-02,South,WV,"Beauty & Grooming",F,50s,1
2021-02,South,WV,Computing,F,50s,1
2021-02,South,WV,Computing,F,60s,2
2021-02,South,WV,Computing,F,70+,1
2021-02,South,WV,Entertainment,F,40s,4
2021-02,South,WV,Entertainment,M,30s,4
2021-02,South,WV,"Health & Sports",M,40s,1
2021-02,South,WV,"Home & Living",F,70+,1
2021-02,South,WV,"Kids & Baby",F,20s,1
2021-02,South,WV,"Mobiles & Tablets",F,40s,1
2021-02,South,WV,"Mobiles & Tablets",F,60s,1
2021-02,South,WV,"Mobiles & Tablets",M,10s,2
2021-02,South,WV,"Mobiles & Tablets",M,20s,1
2021-02,South,WV,"Mobiles & Tablets",M,60s,4
2021-02,South,WV,"School & Education",F,50s,1
2021-02,South,WV,Soghaat,M,40s,1
2021-02,South,WV,Superstore,F,50s,1
2021-02,West,AK,Appliances,F,40s,1
2021-02,West,AK,Appliances,M,60s,2
2021-02,West,AK,"Beauty & Grooming",F,40s,4
2021-02,West,AK,Computing,M,20s,1
2021-02,West,AK,Computing,M,40s,1
2021-02,West,AK,"Home & Living",F,50s,1
2021-02,West,AK,"Home & Living",M,30s,1
2021-02,West,AK,"Men's Fashion",M,60s,1
2021-02,West,AK,"Men's Fashion",M,70+,2
2021-02,West,AK,"Mobiles & Tablets",F,30s,2
2021-02,West,AK,"Mobiles & Tablets",F,60s,2
2021-02,West,AK,"Mobiles & Tablets",M,20s,1
2021-02,West,AK,"Mobiles & Tablets",M,70+,7
2021-02,West,AK,Soghaat,M,70+,7
2021-02,West,AK,"Women's Fashion",F,70+,1
2021-02,West,AK,"Women's Fashion",M,70+,42
2021-02,West,AZ,Appliances,F,60s,1
2021-02,West,AZ,Appliances,M,30s,1
2021-02,West,AZ,Appliances,M,50s,3
2021-02,West,AZ,"Beauty & Grooming",F,60s,1
2021-02,West,AZ,Entertainment,F,60s,1
2021-02,West,AZ,Entertainment,M,20s,1
2021-02,West,AZ,"Kids & Baby",M,60s,1
2021-02,West,AZ,"Mobiles & Tablets",F,40s,1
2021-02,West,AZ,"Mobiles & Tablets",M,20s,3
2021-02,West,AZ,"Mobiles & Tablets",M,50s,23
2021-02,West,AZ,"Mobiles & Tablets",M,60s,1
2021-02,West,AZ,Superstore,F,50s,2
2021-02,West,AZ,"Women's Fashion",F,60s,1
2021-02,West,CA,Appliances,F,20s,7
2021-02,West,CA,Appliances,F,30s,2
2021-02,West,CA,Appliances,F,40s,1
2021-02,West,CA,Appliances,F,50s,3
2021-02,West,CA,Appliances,F,60s,6
2021-02,West,CA,Appliances,F,70+,1
2021-02,West,CA,Appliances,M,30s,1
2021-02,West,CA,Appliances,M,60s,5
2021-02,West,CA,Appliances,M,70+,1
2021-02,West,CA,"Beauty & Grooming",F,30s,4
2021-02,West,CA,Computing,F,20s,2
2021-02,West,CA,Computing,M,40s,1
2021-02,West,CA,Computing,M,60s,1
2021-02,West,CA,Entertainment,F,40s,4
2021-02,West,CA,Entertainment,F,50s,1
2021-02,West,CA,Entertainment,F,60s,4
2021-02,West,CA,Entertainment,M,10s,4
2021-02,West,CA,Entertainment,M,30s,2
2021-02,West,CA,Entertainment,M,60s,3
2021-02,West,CA,"Health & Sports",M,30s,1
2021-02,West,CA,"Home & Living",F,20s,5
2021-02,West,CA,"Home & Living",F,40s,1
2021-02,West,CA,"Home & Living",M,40s,1
2021-02,West,CA,"Kids & Baby",F,60s,6
2021-02,West,CA,"Men's Fashion",F,10s,1
2021-02,West,CA,"Men's Fashion",F,40s,1
2021-02,West,CA,"Men's Fashion",F,60s,4
2021-02,West,CA,"Men's Fashion",M,30s,9
2021-02,West,CA,"Mobiles & Tablets",F,10s,1
2021-02,West,CA,"Mobiles & Tablets",F,20s,2
2021-02,West,CA,"Mobiles & Tablets",F,30s,6
2021-02,West,CA,"Mobiles & Tablets",F,40s,2
2021-02,West,CA,"Mobiles & Tablets",F,50s,4
2021-02,West,CA,"Mobiles & Tablets",F,60s,4
2021-02,West,CA,"Mobiles & Tablets",F,70+,4
2021-02,West,CA,"Mobiles & Tablets",M,20s,1
2021-02,West,CA,"Mobiles & Tablets",M,30s,12
2021-02,West,CA,"Mobiles & Tablets",M,40s,1
2021-02,West,CA,"Mobiles & Tablets",M,50s,2
2021-02,West,CA,"Mobiles & Tablets",M,60s,1
2021-02,West,CA,Soghaat,F,20s,5
2021-02,West,CA,Superstore,F,20s,5
2021-02,West,CA,"Women's Fashion",F,30s,1
2021-02,West,CA,"Women's Fashion",F,50s,1
2021-02,West,CA,"Women's Fashion",M,10s,2
2021-02,West,CA,"Women's Fashion",M,30s,1
2021-02,West,CA,"Women's Fashion",M,70+,1
2021-02,West,CO,Appliances,F,50s,3
2021-02,West,CO,Appliances,F,60s,4
2021-02,West,CO,Appliances,M,60s,4
2021-02,West,CO,"Beauty & Grooming",F,10s,1
2021-02,West,CO,"Beauty & Grooming",M,30s,1
2021-02,West,CO,"Beauty & Grooming",M,40s,1
2021-02,West,CO,Computing,F,20s,1
2021-02,West,CO,Computing,F,60s,1
2021-02,West,CO,"Home & Living",M,40s,1
2021-02,West,CO,"Men's Fashion",F,30s,1
2021-02,West,CO,"Men's Fashion",F,60s,1
2021-02,West,CO,"Men's Fashion",M,30s,2
2021-02,West,CO,"Mobiles & Tablets",F,10s,1
2021-02,West,CO,"Mobiles & Tablets",F,20s,1
2021-02,West,CO,"Mobiles & Tablets",F,30s,2
2021-02,West,CO,"Mobiles & Tablets",F,40s,1
2021-02,West,CO,"Mobiles & Tablets",F,70+,1
2021-02,West,CO,Superstore,M,60s,4
2021-02,West,CO,"Women's Fashion",M,10s,1
2021-02,West,CO,"Women's Fashion",M,40s,1
2021-02,West,CO,"Women's Fashion",M,60s,1
2021-02,West,ID,Appliances,F,20s,1
2021-02,West,ID,Appliances,M,60s,1
2021-02,West,ID,Books,F,50s,3
2021-02,West,ID,Computing,F,20s,1
2021-02,West,ID,"Home & Living",F,50s,1
2021-02,West,ID,"Men's Fashion",M,60s,1
2021-02,West,ID,"Mobiles & Tablets",F,20s,1
2021-02,West,ID,"Mobiles & Tablets",M,30s,1
2021-02,West,ID,Others,M,20s,1
2021-02,West,ID,"Women's Fashion",M,30s,1
2021-02,West,MT,Appliances,F,30s,2
2021-02,West,MT,Appliances,F,60s,2
2021-02,West,MT,Appliances,M,50s,1
2021-02,West,MT,Appliances,M,70+,1
2021-02,West,MT,Entertainment,F,60s,3
2021-02,West,MT,"Home & Living",F,70+,1
2021-02,West,MT,"Kids & Baby",F,60s,2
2021-02,West,MT,"Kids & Baby",F,70+,1
