stockCode,ym,avg_order_cnt,ATV
22750,2011-03,1.0000,34.52333333333334
22750,2011-04,1.0833,14.423076923076923
22750,2011-05,1.0000,21.388947368421054
22751,2010-12,1.2381,18.39692307692308
22751,2011-01,1.3333,10.544375000000002
22751,2011-02,1.0909,25.42833333333333
22751,2011-03,1.0000,28.575789473684214
22751,2011-04,1.0000,12.1875
22751,2011-05,1.0000,35.03142857142857
22752,2010-12,1.8780,56.38077922077922
22752,2011-01,1.0952,33.00608695652174
22752,2011-02,1.1429,22.7975
22752,2011-03,1.2000,28.723333333333333
22752,2011-04,1.2941,17.302272727272726
22752,2011-05,1.2174,42.96714285714286
22753,2010-12,1.7778,2.6615624999999996
22753,2011-01,1.2000,5.009166666666666
22753,2011-02,1.1111,3.825
22753,2011-03,1.4000,5.332857142857144
22753,2011-04,1.3000,3.9176923076923087
22753,2011-05,1.8333,6.85090909090909
22754,2010-12,2.0625,3.896969696969697
22754,2011-01,1.2308,4.025625
22754,2011-02,1.0000,9.491666666666667
22754,2011-03,1.2000,5.666666666666667
22754,2011-04,1.1538,8.669333333333332
22754,2011-05,1.3333,15.98833333333333
22755,2010-12,1.9474,2.9637837837837817
22755,2011-01,1.1818,4.173076923076923
22755,2011-02,1.2500,11.036000000000001
22755,2011-03,1.1111,6.439
22755,2011-04,1.0714,9.929999999999998
22755,2011-05,1.5000,8.480666666666668
22756,2010-12,1.2500,3.2520000000000002
22756,2011-01,1.3333,13.57875
22756,2011-02,1.0000,2.75
22756,2011-03,1.0000,2.07
22756,2011-04,1.1667,7.672857142857143
22756,2011-05,1.0000,15
22757,2010-12,2.7000,4.411481481481482
22757,2011-01,1.4286,15.872000000000003
22757,2011-02,1.0000,15.16
22757,2011-03,1.0000,2.9033333333333338
22757,2011-04,1.1250,10.694444444444445
22757,2011-05,1.0000,6.992
22758,2010-12,1.6250,3.5634615384615387
22758,2011-01,1.0909,13.847500000000002
22758,2011-02,1.2000,3.5316666666666667
22758,2011-03,1.2500,5.234
22758,2011-04,1.4000,5.881428571428572
22758,2011-05,1.7143,6.646666666666666
22759,2010-12,1.6667,10.815272727272726
22759,2011-01,1.2609,15.271379310344832
22759,2011-02,1.1071,19.923870967741934
22759,2011-03,1.2381,25.3576923076923
22759,2011-04,1.0909,16.361250000000002
22759,2011-05,1.1667,19.52392857142857
22760,2010-12,1.4286,29.32
22760,2011-01,1.0000,79.28499999999998
22760,2011-02,1.1000,25.756363636363634
22760,2011-03,1.0000,21.575
22760,2011-04,1.2000,33.865
22760,2011-05,1.0000,38.49375
22761,2010-12,1.0000,45.9
22761,2011-01,1.0000,31.1875
22761,2011-02,1.0000,24.95
22761,2011-04,1.0000,24.95
22761,2011-05,1.0000,49.13
22762,2010-12,1.5000,39.24111111111111
22762,2011-01,1.0769,23.19928571428571
22762,2011-02,1.6667,23.482000000000003
22762,2011-03,1.2222,28.10090909090909
22762,2011-04,1.0000,19.852222222222224
22762,2011-05,1.2857,21.432222222222222
22763,2010-12,1.2500,18.054
22763,2011-01,1.0909,22.600833333333338
22763,2011-02,1.0000,17.4125
22763,2011-03,1.0000,19.13923076923077
22763,2011-04,1.0000,19.9
22763,2011-05,1.2000,24.874999999999996
22764,2011-01,1.0000,99.92
22764,2011-03,1.0000,24.95
22765,2010-12,1.2500,63.39000000000001
22765,2011-01,1.0000,0
22766,2010-12,1.3077,14.407352941176477
22766,2011-01,1.1455,17.819365079365074
22766,2011-02,1.1154,24.604137931034494
22766,2011-03,1.2500,21.946000000000005
22766,2011-04,1.0698,16.410217391304347
22766,2011-05,1.0741,14.237586206896554
22767,2010-12,1.0000,20.848181818181818
22767,2011-01,1.2174,28.749285714285712
22767,2011-02,1.0455,28.846521739130427
22767,2011-03,1.1176,29.158947368421046
22767,2011-04,1.0000,25.585714285714285
22767,2011-05,1.1000,34.37272727272727
22768,2010-12,1.2632,33.84083333333333
22768,2011-01,1.1579,30.481818181818173
22768,2011-02,1.0000,22.19615384615384
22768,2011-03,1.0476,23.82590909090909
22768,2011-04,1.0000,28.745833333333326
22768,2011-05,1.0667,31.093749999999996
22769,2010-12,1.7500,45.10142857142857
22769,2011-01,1.0000,51.02
22769,2011-02,1.0000,0
22770,2010-12,1.0000,22.424999999999997
22770,2011-01,1.0000,17.794
22770,2011-02,1.1667,23.388571428571424
22770,2011-03,1.2000,41.75
22770,2011-04,1.0000,17.794
22770,2011-05,1.0000,19.933333333333334
22771,2010-12,1.3750,22.94272727272727
22771,2011-01,1.3000,17.695
22771,2011-02,1.4800,24.612432432432435
22771,2011-03,1.3793,21.481
22771,2011-04,1.4000,21.918095238095237
22771,2011-05,1.5556,17.822142857142858
22772,2010-12,1.3571,20.113684210526316
22772,2011-01,1.4667,15.110454545454543
22772,2011-02,1.3000,29.91076923076923
22772,2011-03,1.3571,28.681578947368422
22772,2011-04,1.1333,15.488823529411764
22772,2011-05,1.7500,21.504285714285714
22773,2010-12,1.2000,20.048333333333332
22773,2011-01,1.5455,15.029411764705882
22773,2011-02,1.4615,11.958947368421052
22773,2011-03,1.1875,17.44473684210526
22773,2011-04,1.2000,16.241111111111113
22773,2011-05,1.5000,10.531111111111109
22774,2010-12,1.5000,26.725555555555555
22774,2011-01,2.2500,14.628888888888886
22774,2011-02,1.4167,24.750588235294117
22774,2011-03,1.2727,27.15
22774,2011-04,1.0000,13.174545454545456
22774,2011-05,1.5000,18.94
22775,2010-12,1.1429,13.9125
22775,2011-01,1.8889,13.960000000000003
22775,2011-02,1.6154,25.435238095238095
22775,2011-03,1.5000,14.208666666666666
22775,2011-04,1.3636,27.27
22775,2011-05,2.7500,12.123636363636365
22776,2010-12,1.1852,27.4059375
22776,2011-01,1.1282,28.306590909090914
22776,2011-02,1.1786,33.63575757575759
22776,2011-03,1.2549,27.982031250000013
22776,2011-04,1.1515,21.873947368421064
22776,2011-05,1.1875,23.97140350877194
22777,2010-12,1.7500,31.921428571428574
22777,2011-01,1.1667,19.860000000000003
22777,2011-02,1.2143,64.09117647058827
22777,2011-03,1.5714,16.126363636363635
22777,2011-04,1.0000,41.93333333333334
22778,2010-12,1.9000,20.50631578947369
22778,2011-01,1.3846,13.876666666666669
22778,2011-02,1.7273,24.235789473684214
22778,2011-03,1.6667,29.379999999999995
22778,2011-04,1.0000,85.30999999999999
22778,2011-05,1.1000,29.765454545454542
22779,2010-12,1.0625,105.5464705882353
22779,2011-01,1.0000,55.315
22779,2011-02,1.0833,40.673846153846156
22779,2011-03,1.0000,30.464285714285715
22779,2011-04,1.0000,54.2525
22779,2011-05,1.0000,44.20545454545454
22780,2010-12,1.1429,185.3175
22780,2011-01,1.0000,13.964285714285714
22780,2011-02,1.0625,44.44176470588235
22780,2011-03,1.0000,30.51923076923077
22780,2011-04,1.2500,43.402
22780,2011-05,1.0000,60.965714285714284
22781,2010-12,1.3125,16.752380952380957
22781,2011-01,1.3000,27.821538461538463
22781,2011-02,1.1429,16.192500000000003
22781,2011-03,1.3846,24.20555555555556
22781,2011-04,1.0714,28.950000000000003
22781,2011-05,1.4444,19.85076923076923
22782,2010-12,1.2222,61.5090909090909
22782,2011-01,1.0000,44.05499999999999
22782,2011-02,1.0000,247
22782,2011-03,1.0000,24.95
22782,2011-04,1.0000,31.1875
22782,2011-05,1.0000,24.95
22783,2010-12,1.0000,39.15
22783,2011-01,1.0000,40.513636363636365
22783,2011-02,1.0000,40.645
22783,2011-03,1.0000,43.875
22783,2011-05,1.0000,1356
22784,2010-12,1.2500,17.689199999999996
22784,2011-01,1.0000,19.915384615384614
22784,2011-02,1.1667,18.72904761904762
22784,2011-03,1.0333,17.70967741935484
22784,2011-04,1.2727,16.466785714285717
22784,2011-05,1.0000,24
22785,2010-12,1.2500,14.864
22785,2011-01,1.4000,14.447142857142856
22785,2011-02,1.0000,16.875
22785,2011-03,1.0000,20.25
22785,2011-04,1.0000,9
22786,2010-12,1.1429,12.42875
22786,2011-01,1.0000,28.7375
22786,2011-02,1.1667,16.150000000000002
22786,2011-03,1.7500,22.06714285714286
22786,2011-04,1.0000,23.8
22788,2010-12,1.6250,28.696153846153848
22788,2011-01,1.6667,35.007999999999996
22788,2011-02,1.1538,21.897999999999993
22788,2011-03,1.0000,21.321428571428573
22788,2011-04,1.4286,15.925999999999998
22788,2011-05,1.0000,163.97500000000005
22789,2010-12,1.1429,9.37875
22789,2011-01,1.0400,11.630769230769236
22789,2011-02,1.0909,12.8575
22789,2011-03,1.0000,17.352142857142855
22789,2011-04,1.0000,14.296923076923076
22789,2011-05,1.0909,11.776666666666664
22791,2010-12,1.5862,24.22565217391304
22791,2011-01,1.2308,30.705625
22791,2011-02,1.4706,21.526400000000002
22791,2011-03,1.4167,28.17
22791,2011-05,1.1538,48.910000000000004
22792,2010-12,1.8667,9.480357142857141
22792,2011-01,2.0000,11.101999999999999
22792,2011-02,1.7500,8.795714285714284
22792,2011-03,1.3636,19.723999999999997
22792,2011-04,1.0000,6.106
22792,2011-05,1.4286,12.113999999999999
22794,2010-12,1.1333,15.954117647058824
22794,2011-01,1.0000,19.249230769230767
22794,2011-02,1.1333,16.82235294117647
22794,2011-03,1.0500,15.13238095238095
22794,2011-04,1.0000,19.503636363636367
22794,2011-05,1.4286,15.469499999999996
22795,2010-12,1.9643,25.869454545454555
22795,2011-01,1.2424,18.607073170731706
22795,2011-02,1.1053,17.015714285714285
22795,2011-04,1.0000,0
22795,2011-05,1.1053,30.559047619047618
22796,2010-12,1.3077,23.06117647058823
22796,2011-01,1.0476,24.814999999999998
22796,2011-02,1.0625,26.48529411764705
22796,2011-03,1.2632,25.474999999999994
22796,2011-04,1.0000,23.690476190476186
22796,2011-05,1.0556,27.886842105263153
22797,2010-12,1.0833,27.396153846153844
22797,2011-01,1.0000,35.709999999999994
22797,2011-02,1.1111,25.363999999999997
22797,2011-03,1.2500,20.769333333333332
22797,2011-04,1.6000,25.19625
22797,2011-05,1.0000,16.95
22798,2010-12,1.4074,18.248684210526324
22798,2011-01,1.2000,16.194444444444443
22798,2011-02,1.0000,20.228571428571428
22798,2011-03,1.5000,15.26666666666667
22798,2011-04,1.1818,19.027692307692305
22798,2011-05,1.1111,16.345000000000002
22799,2010-12,1.0000,8.5
22799,2011-01,1.0000,18.0625
22799,2011-02,1.0000,17.85
22799,2011-03,1.0000,26.47142857142857
22799,2011-04,1.2500,16.963
22799,2011-05,1.2308,20.14125
22800,2010-12,1.2609,19.16689655172414
22800,2011-01,1.1667,18.2
22800,2011-02,1.1000,14.310909090909092
22800,2011-03,2.1429,50.63333333333334
22800,2011-04,1.2857,14.986666666666666
22800,2011-05,1.1111,11.242
22801,2010-12,1.5789,16.822000000000003
22801,2011-01,1.2500,17.113333333333333
22801,2011-02,1.2727,16.04285714285714
22801,2011-03,1.5000,23.834999999999997
22801,2011-04,1.1765,13.867
22801,2011-05,1.3636,15.344666666666667
22802,2010-12,2.1429,27.933999999999994
22802,2011-01,2.0000,34.080000000000005
22802,2011-02,1.0000,60.824999999999996
22802,2011-03,1.0000,26.599999999999998
22802,2011-05,1.0000,19.95
22803,2010-12,2.4000,78.85833333333333
22803,2011-01,2.0000,51.865
22803,2011-02,1.0000,39.95
22803,2011-03,1.0000,109.35
22803,2011-04,1.0000,39.95
22803,2011-05,1.0000,39.95
22804,2010-12,1.2286,13.9053488372093
22804,2011-01,1.3529,15.200724637681164
22804,2011-02,1.2813,22.769268292682927
22804,2011-03,1.0750,15.247209302325581
22804,2011-04,1.0800,15.541851851851852
22804,2011-05,1.1613,24.51722222222223
22805,2010-12,1.1429,13.603749999999998
22805,2011-01,1.7500,9.717142857142855
22805,2011-02,1.1429,12.82375
22805,2011-03,1.2308,15.775625
22805,2011-04,1.1538,24.09466666666667
22805,2011-05,1.7143,11.405
22806,2010-12,1.0000,17.700000000000003
22806,2011-01,1.0000,17.700000000000003
22806,2011-02,1.0000,17.700000000000003
22806,2011-03,1.0000,14.41
22806,2011-04,2.0000,5.79
22806,2011-05,1.0000,9.796666666666667
22807,2010-12,2.0000,10.330499999999999
22807,2011-01,1.5455,10.547058823529412
22807,2011-02,1.1429,15.460000000000003
22807,2011-03,1.3000,21.786153846153848
22807,2011-04,1.3000,22.485384615384614
22807,2011-05,1.1111,10.303
22808,2010-12,1.0000,21.830000000000005
22808,2011-01,1.0000,17.48142857142857
22808,2011-02,1.0000,19.299090909090907
22808,2011-03,1.2308,13.61625
22808,2011-04,2.1000,8.50095238095238
22809,2010-12,1.1818,10.439999999999998
22809,2011-05,1.0000,17.700000000000003
22810,2010-12,1.3571,15.645526315789478
22810,2011-01,1.0000,5.91
22810,2011-05,1.0000,17.700000000000003
22811,2010-12,6.0000,9.847777777777774
22811,2011-01,1.0000,17.672500000000003
22811,2011-02,2.0000,5.79
22811,2011-03,1.3333,11.745000000000001
22811,2011-04,1.2000,8.831666666666669
22811,2011-05,1.0000,17.700000000000003
22812,2010-12,2.0385,11.53962264150943
22812,2011-01,2.0000,4.21
22813,2010-12,1.7500,13.995714285714282
22813,2011-01,1.0000,17.413333333333334
22813,2011-02,1.0000,35.04214285714285
22813,2011-03,1.1429,13.886875
22813,2011-04,1.0000,36.331666666666656
22813,2011-05,1.3636,18.200666666666667
22814,2010-12,2.0000,3.4550000000000005
22814,2011-01,1.8182,2.9825000000000004
22814,2011-02,1.4444,5.670000000000001
22814,2011-03,2.4000,6.2025
22814,2011-04,1.5000,3.168888888888888
22814,2011-05,1.3750,7.380909090909092
22815,2010-12,1.3750,4.968181818181818
22815,2011-01,1.7500,3.1764285714285707
22815,2011-02,1.8000,4.977777777777777
22815,2011-03,1.4444,3.8723076923076913
22815,2011-04,1.6250,4.579230769230769
22815,2011-05,1.2143,5.9682352941176475
22816,2010-12,1.7917,7.301627906976743
22816,2011-01,5.0000,1.012
22816,2011-03,1.0000,0.83
22816,2011-05,2.0000,0.83
22817,2010-12,1.6250,4.230769230769231
22817,2011-01,3.5000,4.364285714285716
22817,2011-02,1.2222,7.164545454545455
22817,2011-03,1.5714,4.2668181818181825
22817,2011-04,1.4000,4.434285714285713
22817,2011-05,1.3750,3.929545454545455
22818,2010-12,1.7222,6.034838709677419
22818,2011-01,2.0000,0.83
22818,2011-04,2.0000,0.83
22818,2011-05,1.0000,0.83
22819,2010-12,1.4000,6.54
22819,2011-01,3.8889,4.415142857142858
22819,2011-02,1.6000,5.49625
22819,2011-03,1.2500,4.249333333333333
22819,2011-04,1.3333,4.298749999999999
22819,2011-05,1.3636,5.25
22820,2010-12,1.0000,46.800000000000004
22820,2011-01,1.0000,13.325000000000001
22820,2011-02,1.0000,13
22820,2011-03,1.2000,5.825
22820,2011-04,1.0000,6.987500000000001
22820,2011-05,1.0000,5.633333333333334
22821,2010-12,2.0000,4.69
22821,2011-01,1.0000,7.800000000000001
22821,2011-02,1.0000,6.49
22821,2011-03,1.1667,7.042857142857143
22821,2011-04,1.4000,5.171428571428572
22821,2011-05,1.0000,7.072222222222221
22822,2010-12,1.0000,17.918333333333337
22822,2011-01,1.0000,16.558823529411768
22822,2011-02,1.0625,22.967647058823527
22822,2011-03,1.2000,14.720416666666663
22822,2011-04,1.0000,18.558095238095234
22822,2011-05,1.0476,18.474999999999998
22823,2010-12,1.0000,125
22823,2011-01,1.0000,385
22823,2011-02,1.0000,125
22823,2011-03,1.0000,125
22823,2011-04,1.0000,125
22823,2011-05,1.0000,220
22824,2010-12,1.0000,35.95
22824,2011-01,1.0000,35.95
22824,2011-02,1.0000,35.95
22824,2011-03,1.0000,74.28999999999999
22824,2011-04,1.0000,43.14
22824,2011-05,1.0000,47.93333333333334
22825,2010-12,1.3333,11.9825
22825,2011-01,1.0000,23.85
22825,2011-02,1.0000,11.925
22825,2011-03,1.0000,39.695
22825,2011-04,1.0000,23.850000000000005
22825,2011-05,1.0000,15.9
22826,2010-12,1.0000,350
22826,2011-03,1.0000,195
22826,2011-04,1.0000,195
22826,2011-05,1.5000,195
22827,2010-12,1.0000,227.5
22827,2011-01,1.0000,165
22827,2011-02,1.0000,215
22827,2011-03,1.0000,196.25
22827,2011-04,1.0000,290
22827,2011-05,1.0000,227.5
22828,2010-12,1.0000,165
22828,2011-02,1.0000,290
22828,2011-03,1.0000,227.5
22828,2011-05,1.0000,165
22829,2010-12,1.3333,16.50125
22829,2011-01,1.0000,28.238888888888894
22829,2011-02,1.0714,21.898666666666664
22829,2011-03,1.0000,18.81263157894736
22829,2011-04,1.0000,19.900000000000002
22829,2011-05,1.0000,22.624999999999996
22830,2010-12,1.2500,518.058
22830,2011-01,1.5000,6.666666666666667
22831,2010-12,1.4000,10.961428571428572
22831,2011-01,1.2000,12.51
22831,2011-02,1.1429,11.403750000000002
22831,2011-03,1.0000,12.642857142857144
22831,2011-04,1.0000,19.175
22831,2011-05,1.0000,16.224999999999998
22832,2010-12,1.0000,26.8075
22832,2011-01,1.0000,25.746000000000002
22832,2011-02,1.0000,32.03769230769231
22832,2011-03,1.0000,21.5
22832,2011-04,1.0000,18.192307692307693
22832,2011-05,1.0000,18.8125
22833,2010-12,1.0000,801.2099999999999
22833,2011-01,1.0000,74.975
22833,2011-02,1.0000,24.975
22834,2010-12,1.4174,28.710920245398764
22834,2011-01,2.2609,16.311730769230767
22834,2011-02,1.5000,10.122222222222224
22834,2011-03,1.0000,8.4
22834,2011-04,1.0000,14.700000000000001
22834,2011-05,1.0000,5.215
22835,2010-12,1.6719,33.21504672897197
22835,2011-01,1.6316,17.673225806451615
22835,2011-02,1.5714,15.830454545454547
22835,2011-03,2.1429,12.671333333333333
22835,2011-04,1.0000,16.091
22835,2011-05,2.0000,18.314999999999998
22837,2010-12,1.4409,38.56499999999999
22837,2011-01,1.4286,9.9825
22837,2011-02,2.0000,6.906999999999999
22837,2011-03,2.2500,12.765555555555554
22837,2011-04,2.0000,9.13
22837,2011-05,1.0000,9.3
22838,2010-12,1.9000,25.14105263157894
22838,2011-01,1.1538,112.07600000000002
22838,2011-02,1.0500,35.88047619047619
22838,2011-03,1.1000,157.2409090909091
22838,2011-05,1.1111,128.056
22839,2010-12,2.0769,26.520740740740738
22839,2011-01,1.4000,28.478571428571428
22839,2011-02,1.2143,38.16764705882354
22839,2011-03,1.3333,69.43750000000001
22839,2011-04,1.3000,22.825384615384614
22839,2011-05,1.0000,53.02285714285717
22840,2010-12,1.5294,20.09576923076923
22840,2011-01,1.0435,60.32250000000004
22840,2011-02,1.0000,24.743181818181814
22840,2011-03,1.0000,32.921428571428564
22840,2011-04,1.0526,17.679499999999994
22840,2011-05,1.0500,13.244761904761905
22841,2010-12,1.2727,11.406428571428572
22841,2011-01,1.0476,18.78636363636363
22841,2011-02,1.0000,24.704347826086952
22841,2011-03,1.0000,30.611176470588227
22841,2011-04,1.0000,18.245454545454542
22841,2011-05,1.0000,13.9125
22842,2010-12,1.4000,17.367142857142856
22842,2011-01,1.0714,20.872000000000003
22842,2011-02,1.0870,27.887199999999993
22842,2011-03,1.0000,41.146
22842,2011-04,1.0000,16.915384615384617
22842,2011-05,1.0000,27.975
22843,2010-12,1.0000,10.125
22843,2011-01,1.0000,12.108333333333334
22843,2011-02,1.0476,30.825
22843,2011-03,1.0000,41.545
22843,2011-04,1.0000,12.253636363636362
22843,2011-05,1.0000,26.366666666666667
22844,2010-12,1.5263,18.165517241379312
22844,2011-01,1.2857,24.50037037037037
22844,2011-02,1.1429,18.65375
22844,2011-03,1.5333,24.86673913043478
22844,2011-04,1.7647,18.847666666666665
22844,2011-05,1.5217,26.656571428571425
22845,2010-12,1.6667,15.251333333333331
22845,2011-01,1.3684,14.726538461538459
22845,2011-02,1.4615,16.463684210526313
22845,2011-03,1.3750,17.912121212121217
22845,2011-04,1.2667,11.659473684210523
22845,2011-05,1.3077,21.950882352941175
22846,2010-12,1.1538,38.026666666666664
22846,2011-01,1.1364,41.55480000000001
22846,2011-02,1.1071,36.02709677419356
22846,2011-03,1.0357,37.24103448275863
22846,2011-04,1.0000,10.975
22846,2011-05,1.0000,52.89363636363639
22847,2010-12,1.7692,41.108695652173914
22847,2011-01,1.1538,33.626666666666665
22847,2011-02,1.1000,35.558181818181815
22847,2011-04,1.0000,8.475
22847,2011-05,1.0784,40.76527272727275
22848,2010-12,1.2000,43.69166666666666
22848,2011-01,1.1667,40.64857142857142
22848,2011-02,1.0000,52.093333333333334
22848,2011-03,1.0000,37.718125
22848,2011-04,1.2222,24.488181818181815
22848,2011-05,1.1000,80.55909090909091
22849,2010-12,1.5000,36.90555555555556
22849,2011-01,1.2000,38.32222222222222
22849,2011-02,1.1176,38.52842105263158
22849,2011-03,1.1379,39.17212121212122
22849,2011-04,1.0000,33.25909090909091
22849,2011-05,1.0000,61.16066666666668
22851,2010-12,1.4444,4.155384615384615
22851,2011-01,1.0500,5.926666666666667
22851,2011-02,1.1818,6.852307692307692
22851,2011-03,1.1163,9.566666666666663
22851,2011-04,1.2162,7.747555555555554
22851,2011-05,1.2000,5.232916666666667
22852,2010-12,1.0000,14.875
22852,2011-01,1.1111,14.596
22852,2011-02,1.1000,13.117272727272727
22852,2011-03,1.0909,23.536666666666665
22852,2011-04,1.0000,17
22852,2011-05,1.0909,10.961666666666666
22853,2010-12,1.2500,11.969999999999999
22853,2011-01,1.1667,15.778571428571428
22853,2011-02,1.1000,14.193636363636363
22853,2011-03,1.1111,16.575
22853,2011-04,1.0000,13
22853,2011-05,1.4000,18.785
22854,2010-12,1.5556,14.896428571428574
22854,2011-01,1.0455,25.303478260869564
22854,2011-02,1.2500,17.008000000000003
22854,2011-03,1.0000,20.667187499999997
22854,2011-04,1.0476,26.276818181818182
22854,2011-05,1.0000,19.800000000000004
22855,2010-12,1.7000,15.30970588235294
22855,2011-01,1.7857,9.771999999999998
22855,2011-02,1.3889,15.4464
