YM,city,state,order_status,order_cnt,customer_cnt,rev
2018-01,ilhabela,SP,delivered,6,6,181.68
2018-01,ilheus,BA,delivered,5,4,519.77
2018-01,ilhota,SC,delivered,1,1,149
2018-01,imbe,RS,delivered,1,1,149.9
2018-01,imbituba,SC,delivered,6,6,693.0999999999999
2018-01,imbituva,PR,delivered,1,1,12.98
2018-01,imperatriz,MA,delivered,4,3,485.83000000000004
2018-01,"inacio martins",PR,delivered,2,2,126.49000000000001
2018-01,inconfidentes,MG,delivered,6,1,60
2018-01,indaial,SC,delivered,3,3,292.9
2018-01,indaiatuba,SP,delivered,21,18,3425.7
2018-01,indaiatuba,SP,unavailable,1,1,0
2018-01,inhapim,MG,delivered,1,1,69.9
2018-01,inhumas,GO,delivered,1,1,49.9
2018-01,"inubia paulista",SP,delivered,1,1,100
2018-01,ipatinga,MG,delivered,13,11,1427.64
2018-01,ipero,SP,delivered,1,1,117.3
2018-01,ipojuca,PE,delivered,1,1,9
2018-01,"ipora do oeste",SC,delivered,2,2,182.05
2018-01,ipueiras,CE,delivered,2,1,112
2018-01,ipumirim,SC,delivered,1,1,38.25
2018-01,iracemapolis,SP,delivered,2,2,30
2018-01,irani,SC,delivered,1,1,27.99
2018-01,irapuru,SP,delivered,1,1,79.9
2018-01,itabaiana,SE,delivered,1,1,189.9
2018-01,itabaianinha,SE,delivered,1,1,50
2018-01,itabera,SP,delivered,2,2,249.89000000000001
2018-01,itaberaba,BA,canceled,1,1,99.9
2018-01,itaberaba,BA,delivered,1,1,54.39
2018-01,itabira,MG,delivered,7,5,385.88
2018-01,itabirito,MG,delivered,2,2,126.38999999999999
2018-01,itaborai,RJ,canceled,1,1,139.9
2018-01,itaborai,RJ,delivered,2,2,258
2018-01,itabuna,BA,delivered,4,4,803.99
2018-01,itabuna,BA,unavailable,1,1,0
2018-01,itaguacu,ES,delivered,1,1,27.3
2018-01,itaguai,RJ,delivered,2,2,204.8
2018-01,itaguaru,GO,delivered,1,1,24.99
2018-01,itajai,SC,delivered,9,9,736.62
2018-01,itajuba,MG,delivered,9,9,1227.93
2018-01,itamarandiba,MG,delivered,1,1,215
2018-01,itanhaem,SP,delivered,7,5,838.9899999999999
2018-01,itanhandu,MG,delivered,1,1,29.99
2018-01,itaobim,MG,delivered,3,2,363.9
2018-01,itaocara,RJ,delivered,1,1,19.9
2018-01,itapaci,GO,delivered,1,1,59.9
2018-01,itapagipe,MG,delivered,1,1,79
2018-01,itapecerica,MG,delivered,2,2,119.78999999999999
2018-01,"itapecerica da serra",SP,delivered,4,4,407.29
2018-01,"itapecuru mirim",MA,delivered,1,1,169.99
2018-01,"itapejara d'oeste",PR,delivered,2,2,101.96
2018-01,itapema,SC,delivered,5,3,579.6600000000001
2018-01,itaperuna,RJ,delivered,3,3,165.75
2018-01,itapetinga,BA,delivered,3,3,545.8
2018-01,itapetininga,SP,delivered,4,4,205.9
2018-01,itapeva,SP,delivered,8,4,263.95
2018-01,itapevi,SP,delivered,19,18,2113.2100000000005
2018-01,itapipoca,CE,delivered,2,2,86.5
2018-01,itapipoca,CE,shipped,2,1,220
2018-01,itapira,SP,delivered,7,7,658.96
2018-01,itapiranga,SC,delivered,1,1,44.9
2018-01,itapolis,SP,delivered,2,2,84.74000000000001
2018-01,itapora,MS,delivered,1,1,13.99
2018-01,itaporanga,SP,delivered,1,1,980.9
2018-01,itapui,SP,delivered,1,1,47.4
2018-01,itaquaquecetuba,SP,delivered,22,21,1586.3000000000004
2018-01,itaqui,RS,delivered,2,2,256.89
2018-01,itarare,SP,delivered,1,1,108
2018-01,itatiaia,RJ,delivered,2,2,39.89
2018-01,itatiaiucu,MG,delivered,1,1,93
2018-01,itatiba,SP,delivered,13,12,1795.9499999999998
2018-01,"itau de minas",MG,delivered,1,1,13.65
2018-01,itauna,MG,delivered,6,5,1074
2018-01,itirucu,BA,delivered,1,1,49.9
2018-01,itu,SP,delivered,13,13,899.61
2018-01,ituiutaba,MG,delivered,3,3,263.4
2018-01,itumbiara,GO,delivered,8,6,877.2499999999999
2018-01,itupeva,SP,delivered,5,4,241.63
2018-01,itupeva,SP,processing,1,1,234.9
2018-01,ituporanga,SC,delivered,1,1,59.9
2018-01,iturama,MG,delivered,2,2,297.9
2018-01,ituverava,SP,delivered,4,3,646.79
2018-01,"jaboatao dos guararapes",PE,delivered,6,5,876.4799999999999
2018-01,jaboticabal,SP,delivered,8,7,1371.58
2018-01,jaboticabal,SP,processing,1,1,129.9
2018-01,jacare,SP,delivered,3,2,345.65
2018-01,jacarei,SP,delivered,16,15,1140.82
2018-01,jacarei,SP,invoiced,1,1,8.9
2018-01,jacarezinho,PR,delivered,2,2,114.9
2018-01,jaci,SP,delivered,1,1,53.99
2018-01,jacunda,PA,delivered,1,1,56.99
2018-01,jacutinga,MG,delivered,1,1,679
2018-01,jaguapita,PR,shipped,1,1,759.05
2018-01,jaguaquara,BA,delivered,1,1,88.5
2018-01,jaguarao,RS,delivered,4,2,187.60000000000002
2018-01,jaguare,ES,delivered,2,2,52.4
2018-01,jaguariaiva,PR,delivered,1,1,89.9
2018-01,jaguariuna,SP,delivered,6,5,470.68
2018-01,jaguariuna,SP,unavailable,1,1,0
2018-01,jaiba,MG,delivered,1,1,289.9
2018-01,jales,SP,delivered,1,1,117.9
2018-01,janauba,MG,delivered,1,1,89.99
2018-01,"jandaia do sul",PR,delivered,4,1,348
2018-01,jandira,SP,delivered,4,2,134.88
2018-01,janiopolis,PR,delivered,1,1,199
2018-01,januaria,MG,delivered,4,2,295.46
2018-01,japaratuba,SE,delivered,1,1,99.99
2018-01,japeri,RJ,delivered,1,1,99.99
2018-01,japuiba,RJ,delivered,2,1,359.98
2018-01,jaragua,GO,delivered,1,1,122.99
2018-01,"jaragua do sul",SC,delivered,11,9,848.4599999999999
2018-01,jardim,CE,delivered,1,1,69.9
2018-01,"jardim do serido",RN,delivered,2,2,414
2018-01,"jardim olinda",PR,delivered,1,1,139
2018-01,jardinopolis,SP,delivered,1,1,179
2018-01,jarinu,SP,delivered,1,1,27.9
2018-01,jatai,GO,delivered,3,3,282.39
2018-01,jau,SP,delivered,11,11,1885.3800000000003
2018-01,jequie,BA,unavailable,1,1,0
2018-01,jequitai,MG,delivered,1,1,89.18
2018-01,jequitinhonha,MG,delivered,1,1,189.9
2018-01,jeriquara,SP,delivered,1,1,129
2018-01,"jeronimo monteiro",ES,delivered,1,1,99
2018-01,ji-parana,RO,delivered,1,1,149
2018-01,"jijoca de jericoacoara",CE,delivered,1,1,558.5
2018-01,joacaba,SC,delivered,3,3,502.9
2018-01,joanopolis,SP,delivered,1,1,97.79
2018-01,"joao alfredo",PE,delivered,1,1,29.5
2018-01,"joao dourado",BA,delivered,1,1,19.9
2018-01,"joao monlevade",MG,delivered,5,4,703.85
2018-01,"joao neiva",ES,delivered,1,1,198.9
2018-01,"joao pessoa",PB,delivered,18,16,1716.91
2018-01,"joao ramalho",SP,delivered,1,1,248.99
2018-01,joinville,SC,canceled,1,1,59.9
2018-01,joinville,SC,delivered,19,15,2186.4000000000005
2018-01,"jose bonifacio",SP,delivered,1,1,59.99
2018-01,joviania,GO,delivered,1,1,59.99
2018-01,juatuba,MG,delivered,1,1,29.9
2018-01,juazeiro,BA,delivered,3,3,2186.99
2018-01,juazeiro,BA,processing,1,1,108
2018-01,"juazeiro do norte",CE,delivered,1,1,725
2018-01,"juazeiro do norte",CE,shipped,3,2,106.78999999999999
2018-01,juina,MT,delivered,2,2,124.39
2018-01,"juiz de fora",MG,delivered,34,29,3144.9700000000016
2018-01,"julio de castilhos",RS,delivered,1,1,149.97
2018-01,jundiai,SP,delivered,51,44,6187.199999999996
2018-01,jundiai,SP,processing,4,1,159.6
2018-01,"jundiai do sul",PR,delivered,1,1,150
2018-01,juquia,SP,delivered,2,1,84.9
2018-01,juquitiba,SP,delivered,4,2,290.88
2018-01,juruti,PA,delivered,1,1,49.9
2018-01,kalore,PR,delivered,1,1,199.99
2018-01,ladario,MS,delivered,4,3,173.69
2018-01,lagarto,SE,delivered,1,1,819.89
2018-01,lages,SC,delivered,3,3,296.70000000000005
2018-01,"lagoa da prata",MG,delivered,1,1,169
2018-01,"lagoa do carro",PE,delivered,1,1,157.77
2018-01,"lagoa dos gatos",PE,delivered,1,1,59.99
2018-01,"lagoa dourada",MG,delivered,1,1,109.9
2018-01,"lagoa santa",MG,delivered,4,4,468.89
2018-01,"lagoa vermelha",RS,delivered,1,1,99.9
2018-01,lagoinha,SP,delivered,1,1,299
2018-01,laguna,SC,delivered,3,2,556.9
2018-01,lajeado,RS,delivered,4,4,1414.8000000000002
2018-01,lajedo,PE,delivered,1,1,129.89
2018-01,lajinha,MG,delivered,1,1,195
2018-01,"laranjal paulista",SP,delivered,1,1,69.9
2018-01,"laranjeiras do sul",PR,delivered,2,2,199.9
2018-01,laurentino,SC,delivered,2,2,210.5
2018-01,"lauro de freitas",BA,delivered,7,5,483.69
2018-01,"lauro muller",SC,delivered,4,4,733.69
2018-01,lavras,MG,delivered,6,6,806.04
2018-01,lavras,MG,processing,1,1,129.9
2018-01,"lavras do sul",RS,delivered,1,1,194.9
2018-01,"leandro ferreira",MG,delivered,1,1,109
2018-01,leme,SP,delivered,5,5,535.74
2018-01,"lencois paulista",SP,delivered,2,2,205.8
2018-01,leopoldina,MG,delivered,4,4,381.50000000000006
2018-01,limeira,SP,delivered,10,9,931.38
2018-01,limeira,SP,processing,1,1,129.9
2018-01,limoeiro,PE,delivered,1,1,129
2018-01,"limoeiro do norte",CE,shipped,1,1,279.9
2018-01,lindoia,SP,delivered,2,1,48.98
2018-01,linhares,ES,delivered,4,4,519.45
2018-01,lins,SP,delivered,5,3,613.89
2018-01,londrina,PR,delivered,22,18,2707.2999999999993
2018-01,londrina,PR,unavailable,1,1,0
2018-01,lorena,SP,delivered,4,4,325.29999999999995
2018-01,louveira,SP,delivered,5,5,422.5
2018-01,"lucas do rio verde",MT,canceled,1,1,140
2018-01,"lucas do rio verde",MT,delivered,3,2,197.9
2018-01,lucelia,SP,delivered,2,2,149
2018-01,lucena,PB,delivered,1,1,89
2018-01,"luis eduardo magalhaes",BA,delivered,2,2,409.39
2018-01,"luiz alves",SC,delivered,1,1,79
2018-01,"luizlandia do oeste",MG,delivered,1,1,208
2018-01,luz,MG,delivered,1,1,136.9
2018-01,luziania,GO,delivered,3,1,125.69999999999999
2018-01,macae,RJ,delivered,16,14,2930.0499999999997
2018-01,macae,RJ,shipped,2,1,80
2018-01,macapa,AP,delivered,11,10,2266.6700000000005
2018-01,macatuba,SP,delivered,4,3,822.53
2018-01,macaubas,BA,delivered,1,1,129
2018-01,maceio,AL,delivered,27,27,3783.39
2018-01,"madre de deus",BA,delivered,1,1,149
2018-01,mafra,SC,delivered,2,1,99.8
2018-01,mage,RJ,delivered,8,7,1340.1
2018-01,mage,RJ,shipped,1,1,599
2018-01,mairi,BA,delivered,1,1,799
2018-01,mairinque,SP,delivered,2,2,125.99
2018-01,mairipora,SP,delivered,8,8,531.96
2018-01,"major vieira",SC,delivered,1,1,9
2018-01,malacacheta,MG,delivered,2,1,359.98
2018-01,mallet,PR,delivered,2,2,193.78
2018-01,manaus,AM,delivered,11,11,2876.75
2018-01,mandaguari,PR,delivered,1,1,119.8
2018-01,manduri,SP,delivered,1,1,114
2018-01,mangaratiba,RJ,delivered,3,2,95.78999999999999
2018-01,manhuacu,MG,delivered,4,2,212.9
2018-01,mantena,MG,delivered,3,2,506.9
2018-01,"mar de espanha",MG,delivered,1,1,168.99
2018-01,maraba,PA,delivered,3,3,846.9
2018-01,maracaju,MS,delivered,1,1,34.3
2018-01,maracanau,CE,shipped,1,1,30.5
2018-01,maracas,BA,delivered,2,1,129.8
2018-01,maranhaozinho,MA,delivered,1,1,40.9
2018-01,marau,RS,delivered,2,2,110.8
2018-01,maravilha,SC,delivered,1,1,50
2018-01,maravilha,SC,unavailable,1,1,0
2018-01,maravilhas,MG,delivered,2,2,304.99
2018-01,marco,CE,delivered,2,1,278.8
2018-01,"marechal candido rondon",PR,delivered,3,3,215
2018-01,marialva,PR,delivered,1,1,89
2018-01,mariana,MG,delivered,5,5,1025.59
2018-01,marica,RJ,delivered,10,9,785.56
2018-01,marilandia,ES,delivered,2,2,292
2018-01,marilia,SP,delivered,17,16,1756.2799999999997
2018-01,maringa,PR,canceled,1,1,35.9
2018-01,maringa,PR,delivered,26,22,1651.2300000000002
2018-01,maringa,PR,unavailable,1,1,0
2018-01,marmeleiro,PR,delivered,3,2,268.8
2018-01,mascote,BA,delivered,1,1,79.9
2018-01,"mata de sao joao",BA,delivered,2,2,167.99
2018-01,matao,SP,delivered,4,4,916.8
2018-01,matelandia,PR,delivered,1,1,24.99
2018-01,"mateus leme",MG,delivered,1,1,49.8
2018-01,matinhos,PR,delivered,2,2,301.9
2018-01,matozinhos,MG,delivered,1,1,69.9
2018-01,matupa,MT,delivered,2,1,37.8
2018-01,maua,SP,delivered,25,23,5106.299999999997
2018-01,"medeiros neto",BA,delivered,1,1,29.99
2018-01,medianeira,PR,delivered,1,1,59.4
2018-01,mendonca,SP,delivered,1,1,99.9
2018-01,merces,MG,delivered,1,1,49.9
2018-01,mesquita,RJ,delivered,5,4,443.98
2018-01,"miguel pereira",RJ,delivered,3,2,302
2018-01,miguelopolis,SP,delivered,1,1,169.9
2018-01,minacu,GO,delivered,1,1,239.99
2018-01,mineiros,GO,delivered,2,2,203.8
2018-01,"ministro andreazza",RO,delivered,1,1,69.9
2018-01,miracema,RJ,delivered,3,2,255.88
2018-01,mirai,MG,delivered,3,1,147
2018-01,miranda,MS,delivered,1,1,29.9
2018-01,mirandopolis,SP,delivered,2,1,178.36
2018-01,"mirante do paranapanema",SP,delivered,1,1,29.9
2018-01,mirassol,SP,delivered,1,1,99.9
2018-01,"mirassol d'oeste",MT,delivered,3,3,381.78999999999996
2018-01,missal,PR,delivered,2,2,152.98
2018-01,mocajuba,PA,delivered,1,1,59.9
2018-01,mococa,SP,delivered,3,1,147
2018-01,"mogi das cruzes",SP,delivered,49,38,4923.6
2018-01,"mogi mirim",SP,delivered,9,8,1171.8500000000001
2018-01,mogi-guacu,SP,delivered,5,5,821.28
2018-01,moju,PA,delivered,1,1,44.99
2018-01,"mojui dos campos",PA,delivered,1,1,84.99
2018-01,mongagua,SP,delivered,3,3,197.45
2018-01,montanha,ES,delivered,1,1,229.9
2018-01,"monte alto",SP,delivered,6,5,520
2018-01,"monte azul",MG,delivered,1,1,65
2018-01,"monte azul paulista",SP,delivered,3,3,463.79999999999995
2018-01,"monte bonito",RS,delivered,1,1,29.5
2018-01,"monte carmelo",MG,delivered,3,3,277.89
2018-01,"monte castelo",SP,delivered,1,1,91.5
2018-01,"monte mor",SP,delivered,3,3,94.97
2018-01,"monte santo",BA,delivered,1,1,23.21
2018-01,"monte siao",MG,delivered,1,1,117.3
2018-01,montenegro,RS,delivered,2,2,147
2018-01,"montes claros",MG,delivered,15,14,1312.6999999999998
2018-01,"montividiu do norte",GO,delivered,1,1,17.99
2018-01,"morada nova",CE,delivered,1,1,89.99
2018-01,morrinhos,GO,delivered,1,1,69.9
2018-01,"morro agudo",SP,delivered,11,2,1138.89
2018-01,mossoro,RN,delivered,2,2,248.9
2018-01,mossoro,RN,unavailable,1,1,0
2018-01,mostardas,RS,delivered,1,1,19.9
2018-01,"mundo novo",BA,delivered,1,1,129
2018-01,"mundo novo",GO,delivered,1,1,118
2018-01,"mundo novo",MS,delivered,2,1,240
2018-01,munhoz,MG,delivered,2,1,79.8
2018-01,muqui,ES,delivered,2,1,145.68
2018-01,muriae,MG,delivered,1,1,128.56
2018-01,"murutinga do sul",SP,delivered,1,1,579
2018-01,mutunopolis,GO,delivered,1,1,24.41
2018-01,natal,RN,delivered,23,20,2687.04
2018-01,natal,RN,shipped,1,1,108
2018-01,natividade,RJ,delivered,2,2,300.8
2018-01,navegantes,SC,delivered,3,3,517.55
2018-01,"nazare paulista",SP,delivered,1,1,240
2018-01,nepomuceno,MG,delivered,1,1,41.9
2018-01,neropolis,GO,delivered,4,2,694.9
2018-01,"neves paulista",SP,delivered,1,1,29.9
2018-01,nhandeara,SP,delivered,1,1,169.99
2018-01,nilopolis,RJ,canceled,1,1,215
2018-01,nilopolis,RJ,delivered,4,4,228.19
2018-01,niquelandia,GO,delivered,2,2,139.9
2018-01,niteroi,RJ,canceled,1,1,149
2018-01,niteroi,RJ,delivered,70,56,6581.649999999998
2018-01,niteroi,RJ,shipped,2,1,139.8
2018-01,"nossa senhora do socorro",SE,delivered,2,2,112.89
2018-01,"nova andradina",MS,delivered,1,1,99.9
2018-01,"nova esperanca",PR,delivered,1,1,439
2018-01,"nova europa",SP,delivered,1,1,111.9
2018-01,"nova friburgo",RJ,delivered,10,9,1291.3799999999999
2018-01,"nova guataporanga",SP,delivered,1,1,75
2018-01,"nova iguacu",RJ,delivered,42,31,4724.759999999999
2018-01,"nova iguacu",RJ,shipped,1,1,122.99
2018-01,"nova iguacu",RJ,unavailable,1,1,0
2018-01,"nova lima",MG,delivered,6,5,803.3
2018-01,"nova londrina",PR,delivered,1,1,215
2018-01,"nova mutum",MT,delivered,2,2,199.49
2018-01,"nova odessa",SP,delivered,6,6,704.67
2018-01,"nova olinda",CE,delivered,1,1,55
2018-01,"nova olinda",TO,delivered,1,1,29.9
2018-01,"nova olinda do maranhao",MA,delivered,1,1,212.5
2018-01,"nova prata do iguacu",PR,delivered,1,1,12.98
2018-01,"nova resende",MG,delivered,1,1,10.99
2018-01,"nova serrana",MG,delivered,2,2,207.67000000000002
2018-01,"nova xavantina",MT,delivered,2,2,199.9
2018-01,"novo hamburgo",RS,delivered,13,13,1424.6399999999999
2018-01,"novo itacolomi",PR,delivered,2,1,90
2018-01,"nucleo residencial pilar",BA,delivered,1,1,39.9
2018-01,ocaucu,SP,delivered,1,1,79.9
2018-01,oeiras,PI,delivered,1,1,149.65
2018-01,"olhos d'agua",MG,delivered,1,1,99.9
2018-01,olimpia,SP,delivered,2,2,171.39000000000001
2018-01,olimpia,SP,unavailable,1,1,0
2018-01,olinda,PE,delivered,6,6,595.99
2018-01,olinda,PE,shipped,1,1,69.9
2018-01,oliveira,MG,delivered,1,1,180
2018-01,orizona,GO,delivered,1,1,144.99
2018-01,orlandia,SP,delivered,1,1,239.99
2018-01,oroco,PE,delivered,1,1,199
2018-01,osasco,SP,delivered,60,51,6279.6699999999955
2018-01,osasco,SP,shipped,1,1,19.99
2018-01,osorio,RS,delivered,5,5,1013.79
2018-01,"osvaldo cruz",SP,delivered,1,1,179
2018-01,"otacilio costa",SC,delivered,1,1,470
2018-01,ourinhos,SP,delivered,4,4,157.3
2018-01,ourinhos,SP,unavailable,1,1,0
2018-01,"ouro branco",MG,delivered,2,2,321.99
2018-01,"ouro fino",MG,delivered,1,1,69.9
2018-01,"ouro preto",MG,delivered,7,6,888.9399999999999
2018-01,"ouro preto",MG,unavailable,1,1,0
2018-01,ouroeste,SP,delivered,1,1,89
2018-01,pacajus,CE,delivered,2,1,165.9
2018-01,palhoca,SC,delivered,8,7,940.8199999999999
2018-01,palma,MG,delivered,1,1,135
2018-01,"palmares do sul",RS,delivered,2,2,125.97999999999999
2018-01,palmas,PR,delivered,1,1,64.5
2018-01,palmas,TO,delivered,12,8,1090.44
2018-01,palmeira,PR,delivered,1,1,69.9
2018-01,"palmeira das missoes",RS,delivered,1,1,43.5
2018-01,palmital,SP,delivered,1,1,108.9
2018-01,palmitinho,RS,delivered,2,2,122.99
2018-01,panambi,RS,delivered,3,3,193.99
2018-01,papagaios,MG,delivered,2,1,79.98
2018-01,papanduva,SC,delivered,1,1,269.99
2018-01,"para de minas",MG,delivered,4,4,3978.4799999999996
2018-01,paracambi,RJ,delivered,1,1,149.9
2018-01,paracatu,MG,delivered,6,6,993.6399999999999
2018-01,paracatu,MG,shipped,1,1,53.99
2018-01,paragominas,PA,delivered,2,2,194.67000000000002
2018-01,paraguacu,MG,delivered,3,3,246.67
2018-01,"paraguacu paulista",SP,delivered,3,3,569.89
2018-01,"paraiba do sul",RJ,delivered,3,2,835.6999999999999
2018-01,paraibuna,SP,delivered,1,1,89
2018-01,paraipaba,CE,delivered,1,1,129
2018-01,"paraiso do tocantins",TO,delivered,3,2,594.79
2018-01,paraisopolis,MG,delivered,1,1,399
2018-01,paranagua,PR,delivered,4,4,190.81
2018-01,paranapanema,SP,delivered,3,3,75.88000000000001
2018-01,paranavai,PR,delivered,5,4,601.75
2018-01,paraopeba,MG,delivered,1,1,149
2018-01,parapua,SP,delivered,2,1,43.2
2018-01,paraty,RJ,delivered,7,4,957.3
2018-01,parauapebas,PA,delivered,5,4,531.74
2018-01,parauna,GO,delivered,1,1,69
2018-01,pariquera-acu,SP,delivered,1,1,319.9
2018-01,parisi,SP,delivered,1,1,34.49
2018-01,parnaiba,PI,delivered,4,3,739.99
2018-01,parnamirim,PE,delivered,2,2,1626.99
2018-01,parnamirim,RN,delivered,9,8,374.7
2018-01,parnarama,MA,delivered,1,1,166.99
2018-01,"passa quatro",MG,delivered,1,1,219.9
2018-01,"passa quatro",MG,processing,1,1,169.9
2018-01,"passo de camaragibe",AL,delivered,2,1,41.98
2018-01,"passo fundo",RS,delivered,13,12,2674.7699999999995
2018-01,passos,MG,delivered,4,4,223.8
2018-01,"passos maia",SC,delivered,1,1,109.9
2018-01,"pastos bons",MA,delivered,2,2,137.9
2018-01,"pato bragado",PR,delivered,1,1,21.9
2018-01,"pato branco",PR,delivered,1,1,169.9
2018-01,"patos de minas",MG,delivered,7,6,1775.5400000000002
2018-01,patrocinio,MG,delivered,3,3,302.38
2018-01,"patrocinio paulista",SP,delivered,1,1,69.2
2018-01,"paty do alferes",RJ,delivered,3,3,422.89
2018-01,"pau dos ferros",RN,delivered,1,1,249.99
2018-01,"paula freitas",PR,delivered,2,1,474.9
2018-01,paulinia,SP,delivered,10,9,1739.4
2018-01,paulista,PB,delivered,1,1,475.6
2018-01,paulista,PE,delivered,3,3,139.8
2018-01,paulistana,PI,delivered,1,1,31.49
2018-01,"paulo afonso",BA,delivered,1,1,379
2018-01,"paulo afonso",BA,unavailable,1,1,0
2018-01,"paulo frontin",PR,delivered,1,1,120
2018-01,peabiru,PR,delivered,1,1,238
2018-01,pederneiras,SP,delivered,1,1,59.89
2018-01,pedralva,MG,delivered,1,1,89
2018-01,pedreira,SP,delivered,3,3,174.8
2018-01,"pedrinhas paulista",SP,delivered,1,1,129
2018-01,"pedro de toledo",SP,delivered,2,2,263.8
2018-01,"pedro leopoldo",MG,delivered,2,2,436.98
2018-01,"peixoto de azevedo",MT,delivered,1,1,49.9
2018-01,pelotas,RS,delivered,22,18,2011.1700000000003
2018-01,penapolis,SP,delivered,3,3,545.62
2018-01,perdizes,MG,delivered,2,1,199.8
2018-01,perdoes,MG,delivered,1,1,79.99
2018-01,"pereira barreto",SP,delivered,1,1,46.4
2018-01,peruibe,SP,delivered,8,2,629.77
2018-01,petrolandia,PE,delivered,1,1,65
2018-01,petrolina,PE,delivered,5,4,807.89
2018-01,petropolis,RJ,delivered,25,22,2512.71
2018-01,petropolis,RJ,shipped,1,1,98.62
2018-01,piacabucu,AL,delivered,1,1,129
2018-01,piao,RJ,canceled,1,1,56.99
2018-01,picos,PI,delivered,4,4,449.24
2018-01,picui,PB,delivered,1,1,29.99
2018-01,piedade,SP,delivered,1,1,108
2018-01,"piedade dos gerais",MG,delivered,1,1,25
2018-01,"pilao arcado",BA,delivered,1,1,159.99
2018-01,pilar,AL,delivered,1,1,23.8
2018-01,pilar,PB,delivered,1,1,58.99
2018-01,pimenteiras,PI,delivered,1,1,37.5
2018-01,pindamonhangaba,SP,delivered,14,13,2073.3199999999997
2018-01,pindobacu,BA,delivered,1,1,79.9
2018-01,pinhais,PR,delivered,10,10,715.9599999999999
2018-01,"pinhal da serra",RS,delivered,1,1,19.9
2018-01,pinhalzinho,SC,delivered,2,1,93.8
2018-01,pinhalzinho,SP,delivered,2,2,141.99
2018-01,pinhao,PR,delivered,3,3,365.39
2018-01,pinheiral,RJ,delivered,1,1,199.99
2018-01,pinheiros,ES,delivered,1,1,49.65
2018-01,piracaia,SP,delivered,1,1,139.94
2018-01,piracicaba,SP,delivered,35,33,4320.709999999999
2018-01,piraju,SP,delivered,1,1,37.99
2018-01,pirajui,SP,delivered,1,1,129.9
2018-01,pirangi,SP,delivered,2,2,303.9
2018-01,pirapetinga,MG,unavailable,1,1,0
2018-01,pirapora,MG,delivered,2,2,83.8
2018-01,"pirapora do bom jesus",SP,delivered,5,4,411.78
2018-01,pirapozinho,SP,delivered,1,1,181.82
2018-01,piraquara,PR,delivered,3,3,183.39
2018-01,pirassununga,SP,delivered,6,6,639.3399999999999
2018-01,piratini,RS,delivered,1,1,69.9
2018-01,piratuba,SC,delivered,1,1,14
2018-01,piripiri,PI,delivered,2,2,61.6
2018-01,pitanga,PR,delivered,1,1,149.9
2018-01,pitangueiras,SP,delivered,2,1,87
2018-01,piuma,ES,delivered,2,2,319.8
2018-01,piumhii,MG,delivered,2,2,189.8
2018-01,planaltina,GO,delivered,1,1,65.99
2018-01,planalto,RS,delivered,1,1,14.9
2018-01,poa,SP,delivered,7,5,551.9
2018-01,"pocao de pedras",MA,delivered,1,1,179
2018-01,pocinhos,PB,delivered,1,1,18.9
2018-01,pocoes,BA,delivered,1,1,139
2018-01,"pocos de caldas",MG,delivered,15,11,1487.68
2018-01,pocrane,MG,delivered,1,1,27.99
2018-01,pojuca,BA,delivered,1,1,49.9
2018-01,pompeia,SP,delivered,2,2,119.89000000000001
2018-01,pompeu,MG,delivered,3,1,149.7
2018-01,pongai,SP,delivered,1,1,49.9
